Timesteps,AP 1,AP 2,AP 3,AP 4,AP 5,AP 6,AP 7,AP 8,AP 9,AP 11,AP 12,AP 13,AP 14,AP 15,AP 16,AP 17,AP 18,AP 19,AP 20,AP 21,AP 22,AP 23,AP 24,AP 25,AP 26,AP 27,AP 28,AP 29,AP 31,AP 32,AP 33,AP 34,AP 37,AP 38,AP 39,AP 41,AP 42,AP 43,AP 44,AP 45,AP 46,AP 47,AP 48,AP 49,AP 50,AP 52,AP 53,AP 55,AP 56,AP 57,AP 58,AP 60,AP 61,AP 63,AP 64,AP 65,AP 67,AP 68,AP 69,AP 70,AP 71,AP 73,AP 74,AP 75,AP 76,AP 77,AP 78,AP 89,AP 96,AP 99,AP 112,AP 113,AP 114,AP 116,AP 120,AP 121,AP 123,AP 139,AP 152,AP 153,AP 154,AP 159,AP 166,AP 168,AP 173,AP 178,AP 179,AP 180,AP 181,AP 182,AP 184,AP 186,AP 189,AP 190,AP 193,AP 194
2021-05-11 03:45:00-02:00,-1.271312264,-1.106322436,-0.952783352,-0.291705851,1.808350255,-2.221919518,-3.471083222,-1.056362323,-0.035709254,-0.31759518,-2.959344037,1.555209812,0.283948314,-1.597079405,-0.669129603,-0.387275028,0.239731061,-1.465071468,0.962241579,-0.046483109,-1.251989806,0.667322216,6.575392749,-1.573589326,-3.451713758,0.766747723,-0.216800498,2.969366686,-0.374659973,0.70110865,-4.570824182,0.046199894,-0.685305062,-0.638658973,-0.842195333,1.32820574,-0.661253766,0.223557936,-0.95662256,-0.557790056,-1.118105177,0.191037185,-1.670487503,-1.676726871,0.796056464,-12.30423388,-0.40525599,-0.406310413,-1.714632899,-2.68220161,-3.434663287,-1.809712669,-0.519804573,-1.027109209,-1.973700721,-5.277850648,-3.31662073,-0.853146223,-0.100275844,-0.302454881,-0.262496895,-0.523145502,-0.212614833,-0.255805535,-0.180344608,-0.456952137,0.586454129,-1.894089923,-1.778944366,-0.710452799,-7.38377935,-5.077970923,-6.146510848,-0.586755456,-0.444017195,-1.12121895,-2.735588753,-1.574446466,-1.231080265,-1.360782758,-6.772971417,-0.677372833,-1.018721446,-1.166255625,-0.112728874,-0.951595042,-4.283205859,-1.039210813,-0.906630907,-1.379792451,-1.85001108,-1.129280461,-0.3195613,-1.540676531,0.267115503,-0.504669931
2021-05-11 03:50:00-02:00,-0.425063027,-0.721668895,0.739543418,0.477677543,1.962196409,-1.760686307,-2.547777362,-0.440901395,0.425829208,0.297789436,-2.57526284,2.093595038,1.591659699,-1.443252329,-0.592301917,-0.31025656,1.701326757,-1.080437005,1.654549272,-0.123425264,-0.86718364,1.590399139,8.267547817,-1.035261335,-2.451847305,0.997478798,-0.216838654,5.507427584,-0.297870443,1.239532032,-4.416997106,0.200046048,-0.454726612,-0.561850365,-0.073136267,2.943590355,-0.430484535,0.300633638,0.043339284,-0.480905136,-0.656585794,0.960191641,-1.13217859,-1.753764416,1.257633081,-8.766440073,-0.097639995,-0.021714107,-1.33005567,-2.220777617,-2.743195033,-1.732751435,-0.289111655,-0.565494435,-1.358201637,-3.508658035,-1.701159802,-0.545415759,-0.100256766,-0.225474569,-0.339362737,-0.138491962,-0.058730523,0.051963086,0.050481857,-0.072279518,1.201915057,-0.817147768,-0.932714207,-0.325646633,-6.076125198,-4.232007858,-4.454336703,1.259436547,-0.444093508,-1.505872491,-2.427972758,-1.343696313,0.153687745,-0.591628301,-5.465088328,-0.446584524,-0.172643912,-0.320063622,-0.189651951,0.663751417,-3.20620647,-0.731480349,0.016484172,1.081746011,-1.388396306,-0.898473074,-0.396637002,0.074898866,1.49792289,-0.812667489
2021-05-11 03:55:00-02:00,0.651936362,0.278369261,2.354889877,1.631676322,2.654504101,-0.299472174,-1.932182887,0.328386609,2.425829208,1.836250974,-2.49889303,1.939672572,2.053198161,-0.750982793,-0.438551153,0.305223446,4.393748918,-0.618860387,2.808395426,0.10730581,-0.405454397,2.975014524,10.42131766,-0.650817653,-1.682750083,1.53590218,-0.063030657,9.045488481,0.24043847,2.316397875,-4.109304799,1.584661433,-0.070225697,-0.40811868,1.388211413,4.635898048,-0.507407612,0.454632417,1.350993435,-0.327097138,0.420337283,1.806269175,-0.978485061,-1.292340424,1.873055853,-4.613318889,0.363841232,0.516709275,-0.945478442,-1.220892086,-2.436284929,-1.501963126,-0.443034121,-0.180802738,0.180355292,-1.354907272,0.914301126,0.14693009,0.130512465,0.159178972,-0.185478427,-0.446146113,-0.058692367,0.51357786,0.204366167,0.158527869,1.740452908,0.105929155,0.067362105,-0.017782622,-3.845413202,-2.770679256,-2.839123791,2.336340545,-0.290323666,-0.505910648,-1.274202917,-0.728330776,1.230744368,0.177526155,-3.772628011,-0.215815294,0.058049006,0.449205303,-0.189651951,2.356020953,-2.360033545,-0.500672962,0.093445405,3.85097678,-0.696012301,-0.052281072,-0.166020397,1.382743799,2.344133971,-0.505261353
2021-05-11 04:00:00-02:00,1.498166521,2.047638187,4.662563107,2.554886792,3.500657947,0.623261343,-0.393530567,1.559174918,3.579675361,3.220866359,-1.884099837,3.554980874,4.591697856,0.633613513,-0.59247362,1.074568684,6.547709541,0.842716231,3.962241579,1.414940883,0.748582538,4.898091447,12.57516381,0.502837719,-0.221364247,1.920479408,-0.063068813,14.50668354,0.932593537,4.393244639,-3.647766337,2.815430664,1.006659224,0.976363158,2.541866785,7.097436509,-0.430484535,0.916323504,2.120186048,-0.404058371,1.266491129,3.806192862,-0.055560763,-1.061685662,2.257709394,2.3090903,1.056110768,1.132055734,0.823714171,0.086685753,-1.20631698,-0.732732357,-0.135418126,0.357716035,3.180431605,2.183363485,3.529762054,1.531583631,0.822820157,0.697678666,0.429944345,-0.523031034,0.556730405,1.513654172,0.589019708,0.620104487,2.509740911,1.182852232,1.298207649,0.905446926,-1.230104899,0.613688113,0.237570348,5.413225466,-0.367323056,2.570974273,0.879566925,0.502400299,2.384704991,1.100526766,-0.157128926,0.861107783,1.442588078,1.372320383,0.04111728,3.663656026,0.024505527,-0.346788652,-0.3680549,7.466361395,-0.849782142,0.5631417,-0.243096099,3.152089037,2.805748745,-0.274797373
2021-05-11 04:05:00-02:00,3.729012064,3.278445574,7.893332338,4.170385877,3.577581024,1.46909086,0.914352522,3.405309686,5.271983054,3.68240482,-0.884710337,3.708750716,6.207120627,1.864382744,-0.131011471,1.382375461,7.470881855,1.535062079,5.423780041,1.876403032,1.287234858,6.513476062,13.72900997,1.271877707,0.624636974,2.766595098,0.013816107,16.42945521,1.701671681,5.854706788,-3.340074029,4.276969125,2.160467222,1.745441302,4.234002774,10.71282112,-0.353561458,1.070322283,4.120147892,-0.09640422,2.804952668,5.036885781,1.021247845,-0.907953977,2.488516781,7.539287186,1.440687997,1.82432527,2.362137553,0.778878976,-0.053272108,0.34419072,-0.135494439,1.89621573,6.87281561,6.490865012,5.837530674,2.762391018,1.899743234,1.313101438,1.19921327,0.5539302,2.249076253,2.436807408,1.43521171,1.773988797,3.202105838,3.182852232,2.913668577,1.367138013,2.769876023,3.074997636,3.852706948,6.874763928,-0.367399369,3.801705348,1.18718292,0.886958449,3.692511768,2.023527376,3.458370158,2.93803086,2.904031149,2.60312777,0.04111728,5.740521869,2.639813829,0.26863412,0.247367872,11.9278617,-0.388167368,0.486256779,-0.089421648,6.459914891,4.344286596,-0.121256469
2021-05-11 04:10:00-02:00,5.498319146,4.81692619,8.893332338,5.708961884,3.731427178,2.776439761,2.683754995,4.789886914,7.271983054,4.759327897,-0.346840221,4.862558713,8.437889858,2.402844282,0.02275837,1.844028391,9.086361861,2.458177159,6.731472349,3.260942104,1.748964101,7.1288416,15.65208689,1.887071541,2.701407426,3.381941557,0.167624105,19.73686134,2.393826748,7.546938168,-3.263150953,5.123122971,2.775813681,2.6683656,5.310792304,12.55897497,-0.122792227,1.224321062,5.27395589,0.134326855,4.112587741,6.344501776,2.175017686,-0.985010601,3.41163186,11.69259915,1.363726764,1.824287114,3.977484012,1.855687584,0.176772153,1.036498412,-0.058647674,2.896272964,8.949814999,9.106097002,6.914530064,2.531659944,3.361281696,1.851601133,1.814636042,1.015506817,3.326037486,2.821499105,2.050634482,2.004796184,3.202182151,3.490544539,2.452206428,1.674982946,5.769895101,6.459441318,3.852458932,5.644051931,-0.059783373,4.801667191,2.033260453,1.733035983,4.231087775,2.254220294,5.766176935,5.476492399,2.673147449,2.75701208,0.04111728,6.278964329,4.485929519,0.268672276,-0.137209357,12.54318908,-0.080398748,0.255525705,-0.08961243,7.38314444,4.959747524,0.186168744
2021-05-11 04:15:00-02:00,6.344549305,5.27848373,10.89333234,6.478307122,4.885273332,3.776096355,4.22235008,5.636002604,7.502752285,5.605481743,-0.116624257,5.093327944,10.59175509,3.172075051,0.253451289,2.382604399,10.00953417,3.227446084,7.346856964,3.260865792,2.979924113,7.66728406,17.72900997,2.425342298,3.778216034,4.074211093,0.013758873,23.96738256,2.855212585,8.469938778,-2.263170031,6.200046048,2.929621678,2.360539745,6.618408299,14.09743651,0.031053927,1.224473687,6.196994656,0.211211775,4.497164969,7.190579309,2.867249066,-0.600528763,4.488593094,15.07675666,1.825227069,2.670402804,4.746676625,2.394034654,0.099181341,1.190344566,0.248968321,3.280964661,7.872968235,9.952098223,7.606914069,3.147082715,3.207435542,1.543946981,1.968520352,1.092468051,3.556844873,2.590806187,2.204518792,2.00483434,3.125335386,3.798236847,3.221513509,1.828981725,7.616087103,8.613173003,5.698441075,6.874878396,0.017063391,5.724705958,2.263953372,1.809882747,4.769663782,2.331067059,8.073983711,6.553415476,2.980725288,2.833973313,0.04111728,5.740502791,6.408968286,0.191787355,0.016674954,11.77395831,-0.541860897,0.717102323,-0.166726288,8.921758603,5.498285375,0.262843806
2021-05-11 04:20:00-02:00,7.575394848,6.509272039,11.66256311,6.709190822,4.42373487,4.929656336,5.299406704,6.174425986,8.425829208,6.451635589,0.421284016,4.631808561,12.59177417,3.095151975,0.099509744,2.613488098,9.932706489,3.765945779,7.654549272,3.645385786,3.210884125,7.974976368,16.88285612,2.732843824,4.085812951,4.4588074,0.013758873,23.42871116,3.162752267,9.31603539,-1.878573724,6.969276817,3.006506599,2.51427143,6.233792914,15.32820574,-0.122792227,1.224626312,7.504648808,0.288096696,5.035626508,6.959733766,3.328692137,-0.06221985,4.873246634,18.07629879,1.825188913,2.439595417,5.20817693,3.393939263,0.406205914,1.036498412,0.402738162,3.588733282,5.796121471,10.25961883,7.683913458,3.531717178,2.207435542,1.697812213,2.199327739,0.938660053,3.249190722,2.437036346,1.973787718,1.92794942,3.125411699,4.029006078,2.683109205,2.136826657,7.923779411,8.766923766,6.775230605,6.413378091,0.016987078,6.493898571,2.340800136,2.194421819,5.692855174,2.177144592,8.766405872,7.322646245,2.51905328,2.987857623,0.194963434,5.509714482,6.332007053,0.114902435,0.093636187,11.85090047,-0.080246123,0.717140479,-0.090013071,9.69112292,5.575284764,0.262614868
2021-05-11 04:25:00-02:00,8.498548084,7.355425885,13.20102465,7.401612983,5.039100408,5.390927704,5.914943945,6.789772445,9.1181369,6.68240482,1.497634748,5.86259687,12.59179325,3.710555668,0.17633743,3.075141029,11.00974403,4.458253471,8.654549272,3.337617166,3.057228753,8.359591752,17.49824073,3.117287505,5.162659716,4.920345861,0.244528104,25.81304037,3.624157182,9.623689542,-1.878592802,7.584661433,3.314179828,3.668003115,6.926157841,15.94359036,-0.430484535,1.301702014,9.735379882,0.441904694,4.804819121,7.34425376,4.020866282,0.014512446,5.027130945,23.38341875,2.286689218,2.670326491,5.823523389,4.470786027,1.636288331,1.113421489,0.63343108,3.819578825,5.488505476,11.10560097,7.914759002,3.68558241,2.207435542,1.620889136,2.737827434,1.092544363,3.095382725,3.206343428,1.896902797,2.158756807,3.048564935,4.567467616,2.990839669,2.521594667,9.154548642,8.382232069,6.775001667,5.798031632,0.17075692,7.186168107,3.340723823,2.502037814,6.846815797,2.71551074,9.612674187,7.553415476,2.672746808,3.295588087,0.194963434,5.586580324,7.408891973,0.114940591,0.247520497,12.08165062,0.458291728,0.640255558,-0.090261086,10.15279493,5.729207231,0.185481931
2021-05-11 04:30:00-02:00,9.42170132,8.509272039,15.12410157,8.170958221,5.962139174,7.006064303,7.838173493,7.558965058,10.1181369,7.220866359,1.958581787,7.170308255,13.97640863,4.556747671,0.560857424,3.690640113,11.85597419,5.304350083,8.269933887,3.183732855,4.365111842,8.898053291,19.03670227,3.963307805,6.316467713,5.689576631,0.321451181,29.65885081,4.162504251,10.85442062,-1.340150342,8.738488509,3.468025982,3.514042492,8.387772615,17.32822482,-0.122792227,1.30185464,10.88920696,1.057251153,5.420108345,8.11337006,4.328405965,0.245090895,5.181015255,29.30592333,3.363574138,3.901057566,6.823485233,5.08609433,3.174043978,2.113421489,0.787200922,4.51196283,7.642408864,15.25931358,9.76098916,4.377928259,2.822820157,2.082446676,2.891711744,1.015659443,1.710805496,3.20641974,2.281556338,2.389564194,3.433256632,4.259794387,2.37549321,2.906362677,12.07766372,9.612963143,7.697830574,7.72116579,0.478372915,8.724591489,4.879109049,3.117346117,8.308468727,3.407723042,14.68969265,8.861107783,2.903363414,3.987933936,0.118040357,6.740388322,8.485776894,0.499594132,0.632174038,11.466266,1.612195117,0.871062945,-0.090509102,11.61448601,6.267745082,0.492983458
