1.602398633956909180e+00,1.745302796363830566e+00,3.235310316085815430e+00,1.110890269279479980e+00,2.334201484918594360e-01,3.304126977920532227e+00,1.904269576072692871e+00,2.482887029647827148e+00,1.811299204826354980e+00,5.021233558654785156e-01,2.967384338378906250e+00,2.021462917327880859e+00,2.881197929382324219e+00,1.885658979415893555e+00,1.494269013404846191e+00,1.052645325660705566e+00,1.120701432228088379e+00,1.562970042228698730e+00,1.321666479110717773e+00,-2.913541793823242188e-01,9.999014735221862793e-01,1.816001534461975098e+00,1.589628100395202637e+00,2.417532444000244141e+00,2.203181743621826172e+00,9.060698747634887695e-01,-2.840233445167541504e-01,2.982282400131225586e+00,4.130933284759521484e-01,1.950952053070068359e+00,1.119693636894226074e+00,1.598246216773986816e+00,2.454891502857208252e-01,9.397909045219421387e-01,1.414122462272644043e+00,2.495534181594848633e+00,2.666569054126739502e-01,-2.015954703092575073e-01,1.950070142745971680e+00,-7.577978074550628662e-02,2.403152227401733398e+00,1.536000251770019531e+00,1.365788102149963379e+00,1.236993193626403809e+00,8.272413015365600586e-01,3.313880205154418945e+00,7.890158891677856445e-01,1.194010376930236816e+00,1.653352260589599609e+00,1.160287022590637207e+00,3.188600301742553711e+00,1.533783793449401855e+00,1.212032794952392578e+00,2.238143086433410645e-01,2.451674699783325195e+00,3.139734268188476562e+00,2.029924154281616211e+00,1.062042951583862305e+00,4.602907001972198486e-01,7.426696419715881348e-01,7.379984855651855469e-01,3.630237579345703125e-01,4.802506566047668457e-01,5.602898597717285156e-01,5.799404978752136230e-01,1.644088625907897949e-01,7.328765392303466797e-01,3.071366548538208008e+00,7.261732816696166992e-01,5.189421772956848145e-01,3.153275489807128906e+00,2.974642753601074219e+00,2.638344764709472656e+00,1.464457869529724121e+00,1.473432779312133789e+00,1.146633148193359375e+00,1.442112445831298828e+00,1.125485181808471680e+00,1.859387040138244629e+00,2.532992601394653320e+00,2.966100454330444336e+00,1.786847114562988281e-01,9.016253948211669922e-01,7.830437421798706055e-01,-2.665551006793975830e-01,1.614497423171997070e+00,2.225815296173095703e+00,9.443527460098266602e-01,4.500389695167541504e-01,1.950324416160583496e+00,1.705386400222778320e+00,7.303227782249450684e-01,4.885948896408081055e-01,2.443899869918823242e+00,1.629741787910461426e+00,1.843373656272888184e+00
1.651372075080871582e+00,1.736074447631835938e+00,3.244186162948608398e+00,1.087519884109497070e+00,2.255804091691970825e-01,3.322301149368286133e+00,1.945482015609741211e+00,2.433830022811889648e+00,1.685735583305358887e+00,4.889991581439971924e-01,2.971249341964721680e+00,2.007441520690917969e+00,2.942383050918579102e+00,1.913248658180236816e+00,1.448814868927001953e+00,1.206770062446594238e+00,1.041328191757202148e+00,1.565226912498474121e+00,1.133017182350158691e+00,-2.942517399787902832e-01,1.094907760620117188e+00,1.840533018112182617e+00,1.563445687294006348e+00,2.413059473037719727e+00,2.255905389785766602e+00,7.041801214218139648e-01,-2.981643676757812500e-01,2.953140258789062500e+00,3.825107812881469727e-01,1.909427046775817871e+00,1.111062288284301758e+00,1.462023377418518066e+00,1.655276864767074585e-01,9.037214517593383789e-01,1.278881907463073730e+00,2.326377868652343750e+00,2.630216181278228760e-01,-2.065383642911911011e-01,1.950445294380187988e+00,-7.499533891677856445e-02,2.458727598190307617e+00,1.546706199645996094e+00,1.334706544876098633e+00,1.222983241081237793e+00,8.369941711425781250e-01,3.322733163833618164e+00,6.951079964637756348e-01,1.211426258087158203e+00,1.626910924911499023e+00,1.143510103225708008e+00,3.173396348953247070e+00,1.503636598587036133e+00,1.001062631607055664e+00,1.970493942499160767e-01,2.449317693710327148e+00,3.139398336410522461e+00,2.037619352340698242e+00,1.063205003738403320e+00,4.697751104831695557e-01,7.530760169029235840e-01,7.557048797607421875e-01,3.723282516002655029e-01,4.637776017189025879e-01,5.533133745193481445e-01,5.460900068283081055e-01,1.591891944408416748e-01,7.331616878509521484e-01,3.071224927902221680e+00,7.245253920555114746e-01,5.437540411949157715e-01,3.172440767288208008e+00,2.967865467071533203e+00,2.380738258361816406e+00,1.331565856933593750e+00,1.460429549217224121e+00,1.103045463562011719e+00,1.465171813964843750e+00,1.172312140464782715e+00,1.850529670715332031e+00,2.530833482742309570e+00,2.940315246582031250e+00,1.711855083703994751e-01,9.039185643196105957e-01,7.835919857025146484e-01,-2.950719892978668213e-01,1.585995078086853027e+00,2.236903190612792969e+00,9.353350400924682617e-01,4.322488903999328613e-01,1.936800003051757812e+00,1.674884438514709473e+00,7.066763043403625488e-01,4.961145222187042236e-01,2.310723304748535156e+00,1.629032373428344727e+00,1.923000335693359375e+00
1.657628417015075684e+00,1.730106234550476074e+00,3.239554405212402344e+00,1.045870423316955566e+00,2.170333713293075562e-01,3.356381177902221680e+00,1.915910840034484863e+00,2.368016958236694336e+00,1.629204154014587402e+00,4.343521296977996826e-01,2.963614463806152344e+00,1.995951175689697266e+00,2.950720787048339844e+00,2.014602184295654297e+00,1.587894678115844727e+00,1.231622695922851562e+00,1.085204720497131348e+00,1.558640718460083008e+00,1.056451201438903809e+00,-3.011318743228912354e-01,1.086536765098571777e+00,1.807248830795288086e+00,1.616997718811035156e+00,2.532599925994873047e+00,2.523263216018676758e+00,6.282241344451904297e-01,-3.052799403667449951e-01,3.004288911819458008e+00,5.076400041580200195e-01,1.886930108070373535e+00,1.097417473793029785e+00,1.371931672096252441e+00,1.837858110666275024e-01,1.026458621025085449e+00,1.238693833351135254e+00,2.245671033859252930e+00,2.657063901424407959e-01,-2.004581093788146973e-01,1.917085409164428711e+00,1.085527688264846802e-01,2.644972085952758789e+00,1.531763315200805664e+00,1.306885957717895508e+00,1.171266198158264160e+00,7.794790267944335938e-01,3.313493728637695312e+00,5.570306777954101562e-01,1.172489166259765625e+00,1.747993350028991699e+00,1.274603366851806641e+00,3.206453561782836914e+00,1.451214432716369629e+00,9.611238241195678711e-01,1.705577224493026733e-01,2.424888849258422852e+00,3.105103731155395508e+00,2.128354787826538086e+00,1.021659970283508301e+00,4.558251798152923584e-01,6.940395236015319824e-01,7.418035268783569336e-01,3.602184057235717773e-01,4.212066829204559326e-01,5.434667468070983887e-01,4.916407465934753418e-01,1.455384045839309692e-01,6.882470250129699707e-01,3.063301324844360352e+00,8.600544333457946777e-01,4.487839937210083008e-01,3.082959651947021484e+00,2.902666091918945312e+00,2.370663642883300781e+00,1.406643629074096680e+00,1.597299456596374512e+00,1.024930715560913086e+00,1.431593537330627441e+00,1.159171342849731445e+00,1.863005399703979492e+00,2.495174407958984375e+00,2.982458829879760742e+00,1.613768488168716431e-01,8.774377703666687012e-01,9.124860167503356934e-01,-3.057904243469238281e-01,1.676885485649108887e+00,2.218476295471191406e+00,9.132819771766662598e-01,4.020700454711914062e-01,1.903890967369079590e+00,1.639422893524169922e+00,6.957132816314697266e-01,2.141371071338653564e-01,2.270675659179687500e+00,1.608189105987548828e+00,1.832747340202331543e+00
1.702213048934936523e+00,1.746233105659484863e+00,3.247585773468017578e+00,1.069333076477050781e+00,3.875276744365692139e-01,3.360375881195068359e+00,1.901768803596496582e+00,2.343944787979125977e+00,1.648854732513427734e+00,4.262773990631103516e-01,3.041820049285888672e+00,1.993642210960388184e+00,2.982583284378051758e+00,2.046429634094238281e+00,1.587653875350952148e+00,1.247769951820373535e+00,1.035777807235717773e+00,1.567025184631347656e+00,1.046801924705505371e+00,-3.021509349346160889e-01,1.100201725959777832e+00,1.942296862602233887e+00,1.618028759956359863e+00,2.404205083847045898e+00,2.635436296463012695e+00,6.425027847290039062e-01,-3.062882721424102783e-01,3.069304704666137695e+00,5.199645757675170898e-01,1.746126055717468262e+00,1.106693387031555176e+00,1.360886335372924805e+00,9.765235334634780884e-02,1.055349111557006836e+00,1.080544233322143555e+00,2.255307435989379883e+00,2.584680020809173584e-01,-2.119779288768768311e-01,1.927063345909118652e+00,1.747390031814575195e-01,2.650344371795654297e+00,1.547114253044128418e+00,1.305440425872802734e+00,1.143068790435791016e+00,7.861693501472473145e-01,3.304811716079711914e+00,5.265038609504699707e-01,1.185048103332519531e+00,1.798091888427734375e+00,1.334666728973388672e+00,3.200577259063720703e+00,1.446602225303649902e+00,9.705598950386047363e-01,1.846231073141098022e-01,2.412732124328613281e+00,3.095740795135498047e+00,2.039329528808593750e+00,9.990779161453247070e-01,4.554120898246765137e-01,4.895036220550537109e-01,7.404779791831970215e-01,3.532961606979370117e-01,3.994280695915222168e-01,5.284780859947204590e-01,4.711965322494506836e-01,1.331078857183456421e-01,6.828569769859313965e-01,3.005889415740966797e+00,7.702376842498779297e-01,4.297488331794738770e-01,2.968938827514648438e+00,2.770056962966918945e+00,2.291471958160400391e+00,1.327473998069763184e+00,1.601903676986694336e+00,1.017849802970886230e+00,1.421703219413757324e+00,1.154804468154907227e+00,1.899650216102600098e+00,2.527431488037109375e+00,3.024074077606201172e+00,1.467851549386978149e-01,8.684762716293334961e-01,7.979326248168945312e-01,-2.941254377365112305e-01,1.743444561958312988e+00,2.237782478332519531e+00,9.562169909477233887e-01,5.405209064483642578e-01,2.031202554702758789e+00,1.798660039901733398e+00,6.875839829444885254e-01,3.874256312847137451e-01,2.272552728652954102e+00,1.476772069931030273e+00,1.848271012306213379e+00
1.737067341804504395e+00,1.700694799423217773e+00,3.210399150848388672e+00,1.074686050415039062e+00,4.286896884441375732e-01,3.324625492095947266e+00,1.871379852294921875e+00,2.330433607101440430e+00,1.618731379508972168e+00,4.119130969047546387e-01,3.052220344543457031e+00,1.951737403869628906e+00,2.963331222534179688e+00,2.029370307922363281e+00,1.515433549880981445e+00,1.201919198036193848e+00,1.016247749328613281e+00,1.562049031257629395e+00,9.920700788497924805e-01,-2.936318218708038330e-01,1.082332611083984375e+00,1.828523516654968262e+00,1.612522125244140625e+00,2.381420612335205078e+00,2.677335977554321289e+00,5.953577160835266113e-01,-3.052104115486145020e-01,3.062767982482910156e+00,4.811676740646362305e-01,1.620722174644470215e+00,1.086315393447875977e+00,1.311014771461486816e+00,7.811303436756134033e-02,1.074377059936523438e+00,1.000000715255737305e+00,2.238313913345336914e+00,2.426833808422088623e-01,-2.239965796470642090e-01,1.926672697067260742e+00,1.777615547180175781e-01,2.670285463333129883e+00,1.532149195671081543e+00,1.264696240425109863e+00,1.132157444953918457e+00,7.466561198234558105e-01,3.312998533248901367e+00,5.188504457473754883e-01,1.170886874198913574e+00,1.799772620201110840e+00,1.366951704025268555e+00,3.191321849822998047e+00,1.401870727539062500e+00,9.468824863433837891e-01,1.379764825105667114e-01,2.250793933868408203e+00,3.081342935562133789e+00,2.169697999954223633e+00,1.019576191902160645e+00,4.615263044834136963e-01,4.480450451374053955e-01,7.462874650955200195e-01,2.102720290422439575e-01,3.709279596805572510e-01,4.964399635791778564e-01,4.263300299644470215e-01,1.245701760053634644e-01,6.919782757759094238e-01,2.908603429794311523e+00,7.922857403755187988e-01,4.256863594055175781e-01,3.035737037658691406e+00,2.764918804168701172e+00,2.301526308059692383e+00,1.330533623695373535e+00,1.366463065147399902e+00,1.018477559089660645e+00,1.434503555297851562e+00,1.146704554557800293e+00,1.872843623161315918e+00,2.526785135269165039e+00,3.019164562225341797e+00,1.352293491363525391e-01,8.706577420234680176e-01,9.375982880592346191e-01,-2.944777309894561768e-01,1.870962977409362793e+00,2.211859226226806641e+00,9.479596018791198730e-01,4.295218586921691895e-01,1.939969539642333984e+00,1.808505773544311523e+00,6.622344851493835449e-01,4.320518970489501953e-01,2.236269712448120117e+00,1.397874593734741211e+00,2.025832891464233398e+00
1.756672143936157227e+00,1.650239109992980957e+00,3.123723268508911133e+00,1.031014919281005859e+00,4.400166273117065430e-01,3.330380916595458984e+00,1.867555856704711914e+00,2.162148475646972656e+00,1.753619670867919922e+00,4.201061427593231201e-01,3.075043678283691406e+00,1.896104097366333008e+00,2.929619312286376953e+00,2.025243759155273438e+00,1.666696906089782715e+00,1.185597300529479980e+00,9.913889169692993164e-01,1.551234245300292969e+00,9.644525647163391113e-01,-2.875500023365020752e-01,9.750499725341796875e-01,1.985540390014648438e+00,1.612566351890563965e+00,2.427534818649291992e+00,2.559995651245117188e+00,5.416998863220214844e-01,-3.032900094985961914e-01,3.043768405914306641e+00,4.974122941493988037e-01,1.543548583984375000e+00,1.071679353713989258e+00,1.497711062431335449e+00,8.188866078853607178e-02,1.109039545059204102e+00,8.859269022941589355e-01,2.183827400207519531e+00,2.279798388481140137e-01,-2.269102036952972412e-01,1.899883985519409180e+00,1.411583125591278076e-01,2.621451854705810547e+00,1.539505600929260254e+00,1.269484877586364746e+00,1.157033205032348633e+00,6.630365848541259766e-01,3.258780717849731445e+00,4.663242399692535400e-01,1.139027357101440430e+00,1.817349910736083984e+00,1.408783435821533203e+00,3.199332714080810547e+00,1.420479655265808105e+00,9.464184641838073730e-01,1.394686400890350342e-01,2.259804487228393555e+00,3.104157686233520508e+00,2.236967325210571289e+00,1.020967245101928711e+00,3.391171693801879883e-01,3.939253985881805420e-01,5.735068321228027344e-01,1.854219436645507812e-01,3.755916357040405273e-01,5.173788666725158691e-01,4.358332753181457520e-01,1.376802325248718262e-01,5.282328724861145020e-01,2.931062221527099609e+00,8.490456342697143555e-01,3.951318860054016113e-01,3.067962646484375000e+00,2.566872596740722656e+00,2.488470077514648438e+00,1.404250621795654297e+00,1.328306436538696289e+00,1.022178053855895996e+00,1.501679658889770508e+00,1.338775277137756348e+00,1.908978700637817383e+00,2.557952165603637695e+00,3.057476997375488281e+00,1.554245650768280029e-01,9.071172475814819336e-01,9.739033579826354980e-01,-3.084970712661743164e-01,1.922715187072753906e+00,2.239107847213745117e+00,9.881188273429870605e-01,4.473248124122619629e-01,2.019863367080688477e+00,1.909755825996398926e+00,6.892387866973876953e-01,4.380467236042022705e-01,2.228919744491577148e+00,1.409678101539611816e+00,1.887522220611572266e+00
1.756732225418090820e+00,1.633257508277893066e+00,3.172307968139648438e+00,1.049081802368164062e+00,4.473793804645538330e-01,3.311300992965698242e+00,1.855773925781250000e+00,2.157447099685668945e+00,1.612182378768920898e+00,3.637929260730743408e-01,3.104118347167968750e+00,1.826961159706115723e+00,2.928690433502197266e+00,2.038865566253662109e+00,1.730574965476989746e+00,1.215773105621337891e+00,9.189020395278930664e-01,1.559931278228759766e+00,9.430279731750488281e-01,-3.000572919845581055e-01,9.409308433532714844e-01,2.031576395034790039e+00,1.596158146858215332e+00,2.290179014205932617e+00,2.561447381973266602e+00,4.986644387245178223e-01,-3.179492950439453125e-01,3.002408266067504883e+00,5.316487550735473633e-01,1.513402700424194336e+00,1.096616744995117188e+00,1.519778132438659668e+00,5.397199466824531555e-02,1.153034806251525879e+00,7.514619827270507812e-01,2.140280485153198242e+00,2.116673290729522705e-01,-2.424190640449523926e-01,1.868139624595642090e+00,1.405514180660247803e-01,2.625025749206542969e+00,1.560586929321289062e+00,1.284182667732238770e+00,1.196583390235900879e+00,6.267939805984497070e-01,3.186364889144897461e+00,3.894412517547607422e-01,1.121729135513305664e+00,1.870808482170104980e+00,1.448543548583984375e+00,3.226388931274414062e+00,1.431339621543884277e+00,9.461771249771118164e-01,1.234984397888183594e-01,2.076465368270874023e+00,3.111767053604125977e+00,2.155502080917358398e+00,8.091138601303100586e-01,3.158566057682037354e-01,3.399370908737182617e-01,5.518434047698974609e-01,1.622054874897003174e-01,3.679119944572448730e-01,5.020931959152221680e-01,2.815008759498596191e-01,1.452780663967132568e-01,5.026995539665222168e-01,2.950283288955688477e+00,8.478510379791259766e-01,4.205470383167266846e-01,3.166142225265502930e+00,2.623529195785522461e+00,2.615163803100585938e+00,1.453637003898620605e+00,1.352754592895507812e+00,9.854886531829833984e-01,1.519437432289123535e+00,1.356965184211730957e+00,1.906193733215332031e+00,2.448108911514282227e+00,3.078198432922363281e+00,1.533705145120620728e-01,9.345816969871520996e-01,9.916322827339172363e-01,-3.193036317825317383e-01,1.887637972831726074e+00,2.253121852874755859e+00,9.944406151771545410e-01,4.643487632274627686e-01,2.045592546463012695e+00,1.983944416046142578e+00,7.061092257499694824e-01,1.736042648553848267e-01,2.250726938247680664e+00,1.404859304428100586e+00,1.877734303474426270e+00
1.799137353897094727e+00,1.660260796546936035e+00,3.183194875717163086e+00,1.072493314743041992e+00,6.217008233070373535e-01,3.291979074478149414e+00,1.841598868370056152e+00,2.167865037918090820e+00,1.618032574653625488e+00,3.661109209060668945e-01,3.057396173477172852e+00,1.682778954505920410e+00,2.892629384994506836e+00,2.011922359466552734e+00,1.755467891693115234e+00,1.218868136405944824e+00,8.866841793060302734e-01,1.575328946113586426e+00,9.409433007240295410e-01,-3.068600296974182129e-01,8.869577646255493164e-01,2.059069871902465820e+00,1.589132547378540039e+00,2.285833835601806641e+00,2.538266897201538086e+00,4.912317097187042236e-01,-3.313940465450286865e-01,3.012276411056518555e+00,5.505724549293518066e-01,1.520270824432373047e+00,1.113613247871398926e+00,1.555934429168701172e+00,3.142148628830909729e-02,1.193193197250366211e+00,6.599972248077392578e-01,2.160832881927490234e+00,2.185074388980865479e-01,-2.393071949481964111e-01,1.895434379577636719e+00,1.687046140432357788e-01,2.607950210571289062e+00,1.607811570167541504e+00,1.276828289031982422e+00,1.234334945678710938e+00,6.485764980316162109e-01,3.170111417770385742e+00,4.434922635555267334e-01,1.130263686180114746e+00,1.900380373001098633e+00,1.494276285171508789e+00,3.240247726440429688e+00,1.425910830497741699e+00,9.560737609863281250e-01,1.185580790042877197e-01,1.974861860275268555e+00,3.105882644653320312e+00,2.107888221740722656e+00,7.360588908195495605e-01,2.969541549682617188e-01,2.944599688053131104e-01,4.808985292911529541e-01,1.404297947883605957e-01,3.489554822444915771e-01,4.889384806156158447e-01,2.398276627063751221e-01,1.257946491241455078e-01,4.561632573604583740e-01,2.940678596496582031e+00,7.979318499565124512e-01,4.526841342449188232e-01,3.189130783081054688e+00,2.675456047058105469e+00,2.626472711563110352e+00,1.427888631820678711e+00,1.326040267944335938e+00,9.993280768394470215e-01,1.536538481712341309e+00,1.378509759902954102e+00,1.930178403854370117e+00,2.444928169250488281e+00,3.094319105148315430e+00,1.205734610557556152e-01,9.068526625633239746e-01,8.266852498054504395e-01,-3.136417865753173828e-01,1.901766419410705566e+00,2.255320549011230469e+00,1.019928812980651855e+00,4.788097441196441650e-01,2.041706323623657227e+00,2.045905828475952148e+00,7.171993255615234375e-01,1.320690512657165527e-01,2.271917343139648438e+00,1.420354843139648438e+00,1.935303568840026855e+00
1.982286453247070312e+00,1.648988842964172363e+00,3.191080093383789062e+00,1.101285219192504883e+00,6.478999257087707520e-01,3.266075849533081055e+00,1.837190032005310059e+00,2.167622327804565430e+00,1.647298216819763184e+00,3.684135079383850098e-01,3.049870491027832031e+00,1.521027445793151855e+00,2.950766563415527344e+00,2.128489971160888672e+00,1.746567249298095703e+00,1.219070911407470703e+00,9.015016555786132812e-01,1.734926342964172363e+00,1.139407157897949219e+00,-2.891720533370971680e-01,8.257008790969848633e-01,1.948430776596069336e+00,1.681514382362365723e+00,2.265001296997070312e+00,2.492418050765991211e+00,4.874059557914733887e-01,-3.188027441501617432e-01,3.047688007354736328e+00,5.494650006294250488e-01,1.499728083610534668e+00,1.107147574424743652e+00,1.578756928443908691e+00,2.509080246090888977e-02,1.213745594024658203e+00,7.675535082817077637e-01,2.328304529190063477e+00,2.215018719434738159e-01,-2.423005700111389160e-01,1.913028240203857422e+00,1.528624147176742554e-01,2.240419387817382812e+00,1.780247211456298828e+00,1.266183853149414062e+00,1.258190512657165527e+00,6.469444632530212402e-01,3.169117212295532227e+00,4.968297779560089111e-01,1.110523700714111328e+00,1.922578811645507812e+00,1.469827294349670410e+00,3.248975992202758789e+00,1.411955952644348145e+00,9.659675359725952148e-01,8.472530543804168701e-02,1.909363627433776855e+00,3.087753534317016602e+00,2.059455871582031250e+00,7.378738522529602051e-01,2.811153829097747803e-01,2.966240942478179932e-01,4.404702782630920410e-01,1.220280230045318604e-01,3.195142447948455811e-01,4.753594696521759033e-01,2.189917117357254028e-01,1.022033095359802246e-01,4.033679068088531494e-01,2.918087720870971680e+00,7.361674904823303223e-01,4.580278396606445312e-01,3.152962446212768555e+00,2.766567230224609375e+00,2.489674091339111328e+00,1.627102017402648926e+00,1.292147517204284668e+00,1.014307737350463867e+00,1.604237079620361328e+00,1.437335014343261719e+00,1.855784893035888672e+00,2.438872814178466797e+00,3.066016674041748047e+00,1.232327073812484741e-01,9.230504035949707031e-01,7.694336175918579102e-01,-3.359521329402923584e-01,1.904831051826477051e+00,2.270307540893554688e+00,1.048678040504455566e+00,4.670169353485107422e-01,2.055466175079345703e+00,2.040548324584960938e+00,7.088363170623779297e-01,1.359754502773284912e-01,2.256770372390747070e+00,1.407019734382629395e+00,1.937453150749206543e+00
1.978418707847595215e+00,1.627976536750793457e+00,3.190423727035522461e+00,1.079125404357910156e+00,4.409717023372650146e-01,3.241992235183715820e+00,1.984264016151428223e+00,2.102112531661987305e+00,1.645489335060119629e+00,3.558851778507232666e-01,3.029076814651489258e+00,1.490784883499145508e+00,2.866949558258056641e+00,2.109949350357055664e+00,1.746249556541442871e+00,1.213914632797241211e+00,6.997381448745727539e-01,1.740372419357299805e+00,1.135286450386047363e+00,-2.790532410144805908e-01,7.774396538734436035e-01,1.944522142410278320e+00,1.611512064933776855e+00,2.238562107086181641e+00,2.559591531753540039e+00,4.855298697948455811e-01,-2.922488749027252197e-01,2.984754085540771484e+00,5.421081781387329102e-01,1.533423304557800293e+00,1.152393221855163574e+00,1.619239091873168945e+00,1.510077714920043945e-02,1.233186244964599609e+00,9.491963386535644531e-01,2.305565357208251953e+00,2.035670131444931030e-01,-2.293877005577087402e-01,1.860812067985534668e+00,1.417440921068191528e-01,2.092279434204101562e+00,1.732200622558593750e+00,1.253180623054504395e+00,1.468159317970275879e+00,5.759977102279663086e-01,3.181583642959594727e+00,5.098176002502441406e-01,1.092247962951660156e+00,1.904626846313476562e+00,1.469654679298400879e+00,3.243342399597167969e+00,1.757611751556396484e+00,9.836863875389099121e-01,2.094438970088958740e-01,2.064801216125488281e+00,3.134996175765991211e+00,2.181259632110595703e+00,7.218134403228759766e-01,2.635994255542755127e-01,3.026555180549621582e-01,5.439403653144836426e-01,1.132375448942184448e-01,3.088000118732452393e-01,5.801550745964050293e-01,2.000322043895721436e-01,6.232889741659164429e-02,3.543843030929565430e-01,2.972909927368164062e+00,8.796744346618652344e-01,4.322136938571929932e-01,3.158212900161743164e+00,2.798472166061401367e+00,2.550023555755615234e+00,1.612563133239746094e+00,1.262049555778503418e+00,9.918010830879211426e-01,1.620510339736938477e+00,1.460413455963134766e+00,1.779311537742614746e+00,2.375501632690429688e+00,3.109640121459960938e+00,1.175621300935745239e-01,9.208731651306152344e-01,7.012896537780761719e-01,-3.549158573150634766e-01,1.870135188102722168e+00,2.271394252777099609e+00,1.014640212059020996e+00,4.512293338775634766e-01,2.023372411727905273e+00,1.994689226150512695e+00,6.664971709251403809e-01,1.247793436050415039e-01,2.186163663864135742e+00,1.422730803489685059e+00,1.927413463592529297e+00
