Timesteps,AP 1,AP 2,AP 3,AP 4,AP 5,AP 6,AP 7,AP 8,AP 9,AP 11,AP 12,AP 13,AP 14,AP 15,AP 16,AP 17,AP 18,AP 19,AP 20,AP 21,AP 22,AP 23,AP 24,AP 25,AP 26,AP 27,AP 28,AP 29,AP 31,AP 32,AP 33,AP 34,AP 37,AP 38,AP 39,AP 41,AP 42,AP 43,AP 44,AP 45,AP 46,AP 47,AP 48,AP 49,AP 50,AP 52,AP 53,AP 55,AP 56,AP 57,AP 58,AP 60,AP 61,AP 63,AP 64,AP 65,AP 67,AP 68,AP 69,AP 70,AP 71,AP 73,AP 74,AP 75,AP 76,AP 77,AP 78,AP 89,AP 96,AP 99,AP 112,AP 113,AP 114,AP 116,AP 120,AP 121,AP 123,AP 139,AP 152,AP 153,AP 154,AP 159,AP 166,AP 168,AP 173,AP 178,AP 179,AP 180,AP 181,AP 182,AP 184,AP 186,AP 189,AP 190,AP 193,AP 194
2021-05-11 02:55:00-02:00,-3.193549749,-2.716842125,-6.834346234,-3.358975387,0.281221134,-4.040696228,-4.376818113,-3.85121504,-3.363662551,-1.647608916,-5.726666992,-0.094286525,-4.095115331,-4.112818874,-0.836521239,-2.819891023,-1.648566405,-2.943646712,-3.260858237,-0.719922517,-2.94294295,-1.823100555,-1.903296964,-3.691244241,-5.76532029,-1.336465036,-0.112881847,-9.88901625,-2.098045962,-3.69136693,-4.36083105,-3.058729898,-1.155791173,-1.751143711,-2.657576133,-5.039830737,-0.219365793,-0.663079732,-3.331450856,-0.504199549,-3.185031307,-3.020329573,-3.758857466,-1.877944056,-0.773731388,-31.42312887,-1.112959744,-1.531920914,-3.496493399,-4.873517239,-5.824048207,-2.82255226,-0.816069072,-1.265166291,-4.110357467,-11.17849167,-6.728632329,-2.513555258,-1.457647639,-1.81294786,-1.218464538,-0.83638955,-0.76137857,-1.32091924,-1.225216403,-0.952678633,-0.841869284,-4.794959887,-2.72523939,-1.982354509,-7.982146261,-7.145526631,-5.180508101,-1.752639919,-1.007013227,-3.092773438,-4.73993857,-2.373057577,-4.936456486,-3.38008984,-10.77982047,-1.048557204,-2.804931763,-2.526870704,0.517078818,-4.858760793,-6.959983942,-1.131491796,-1.995019949,-5.646676608,-4.075018711,-0.998270846,-0.426627845,-4.895339229,-3.419850309,-0.778307751
2021-05-11 03:00:00-02:00,-3.116588516,-2.485977503,-6.834212687,-3.281899685,-0.334316107,-3.810556576,-4.376703644,-3.774005791,-3.209701928,-1.647608916,-5.573126088,0.290557798,-3.864727663,-3.959010876,-0.913520628,-2.6659304,-1.417911643,-2.789762402,-3.107012084,-0.489191443,-2.865619232,-1.515274701,-2.826984387,-3.537646103,-5.919242757,-1.259580115,0.04092615,-10.35085996,-2.098122275,-3.152657375,-4.514696282,-2.827884355,-1.078849018,-1.828028631,-2.81180385,-4.808870725,-0.29628887,-0.508852015,-3.254546858,-0.504199549,-3.261973462,-3.020291417,-3.681762686,-1.878039447,-0.773693231,-30.65471846,-1.112997901,-1.531997227,-3.496531556,-4.719632929,-5.516508525,-2.74555287,-0.816183541,-1.111320137,-4.187127919,-11.17852983,-6.49774863,-2.667344177,-1.457609483,-1.889870937,-1.218369148,-0.913312627,-0.761340413,-1.16703493,-1.071370249,-0.875755556,-0.611042819,-4.641151889,-2.571316924,-1.981915711,-8.059298275,-7.068870648,-5.180832429,-1.060465773,-1.007089539,-2.862004207,-4.355418576,-2.296191734,-4.551745711,-3.380032605,-10.3182057,-1.048519048,-2.805160701,-2.373177175,0.517002506,-4.62791525,-6.883137178,-1.054435172,-1.918268575,-5.492754142,-3.690021764,-1.152117,-0.426799548,-4.818358918,-2.958197379,-0.778498533
2021-05-11 03:05:00-02:00,-3.039608204,-2.331997802,-6.680232986,-3.358651059,-0.103623188,-3.888128309,-4.222743021,-3.542912231,-2.901933308,-1.647608916,-5.342719342,-0.016981885,-4.326609531,-3.805221957,-0.990539096,-2.358142702,-1.187218725,-2.789724245,-2.876242853,-0.489210521,-3.019064745,-1.361295,-2.673767812,-3.307143966,-5.842491383,-1.028829963,-0.189900315,-9.58206799,-2.252063819,-3.152447516,-4.745465513,-2.597019733,-1.155695782,-1.904913552,-2.581416182,-4.731737789,-0.219365793,-0.585412607,-3.100719782,-0.350353396,-3.031166075,-3.020234183,-3.75851406,-1.72432684,-0.619789843,-30.27075173,-1.112940666,-1.070535078,-3.419646635,-4.642671695,-5.362872231,-2.745476557,-0.81629801,-1.111320137,-3.956167907,-11.10164491,-6.651480315,-2.436498634,-1.303706094,-1.736005705,-1.064408525,-0.759466473,-0.68437918,-0.936227543,-0.994447172,-0.798832479,-0.76481266,-4.256574661,-2.571278768,-1.750707683,-7.98256598,-7.069137742,-5.181080445,-0.06059932,-0.930242775,-2.938870049,-4.12470658,-2.296248969,-4.551669398,-3.379994449,-10.087322,-1.048480892,-2.728466562,-2.527156876,0.209233885,-4.39703155,-6.65244426,-1.13124378,-1.995382433,-5.261870442,-3.843467277,-1.229040077,-0.426971251,-4.741378607,-2.804274912,-0.778689314
2021-05-11 03:10:00-02:00,-2.962608815,-2.485691331,-6.44931113,-3.127671968,0.050261122,-4.273449585,-4.145705475,-3.542568825,-2.824933918,-1.80145507,-5.112293518,0.675421198,-4.557664934,-3.497586884,-1.144480641,-2.127297158,-0.956468573,-2.558916858,-2.645473622,-0.489191443,-3.018664104,-1.130392222,-2.751148765,-3.230545217,-5.919605242,-1.028829963,-0.189919393,-8.582602178,-2.252178288,-2.921563816,-4.745446435,-2.443059111,-1.001754238,-1.597183088,-2.735605742,-4.577643619,0.011403438,-0.5850692,-2.946873628,-0.196507242,-3.031070684,-2.943234793,-3.450650049,-1.724479465,-0.542790453,-29.19453455,-0.882114201,-1.147534467,-3.111992484,-4.334941231,-5.209255014,-2.822323322,-0.816412479,-1.188224136,-4.032862046,-10.33243322,-6.728269845,-2.359499245,-1.303629782,-1.505217396,-0.987370979,-0.83638955,-0.684341024,-0.936208465,-0.917524096,-0.798832479,-0.764736347,-4.102766663,-2.340490459,-1.673403043,-7.982756761,-6.992481759,-5.489135238,1.01619021,-1.007242165,-2.784966661,-3.894013661,-2.219364048,-4.551631242,-3.14920614,-9.702534909,-1.048442736,-2.728714577,-2.527233189,0.209157573,-4.396936159,-6.575597495,-1.131129311,-1.995592293,-5.415602127,-3.76612448,-1.229040077,-0.427142955,-4.356705988,-2.804236756,-0.778861017
2021-05-11 03:15:00-02:00,-2.808686348,-2.177846398,-6.372235428,-3.281289184,-0.103508719,-3.812597937,-3.991763931,-3.388379264,-2.824857606,-1.878378147,-5.03569477,0.906228585,-3.865567102,-3.49762504,-0.913787722,-2.050297769,-0.571872266,-2.481955625,-2.260858237,-0.566076363,-2.941340386,-0.899508522,-2.289877397,-3.230945858,-5.996642787,-1.028829963,-0.343765547,-7.429118509,-2.098446603,-2.998410581,-4.591600281,-2.058329257,-1.078696393,-1.597144932,-2.582102995,-4.038914986,-0.065519639,-0.584725794,-2.869950551,-0.119584165,-2.723282986,-2.558562174,-3.29665127,-1.647709014,-0.619637218,-27.96462383,-0.728268047,-1.070687703,-3.035088485,-4.334903075,-5.055656876,-2.668400855,-0.816526948,-1.342051212,-3.801863877,-9.947817833,-6.189693837,-2.205576778,-1.149707315,-1.351371242,-0.833410356,-0.990235704,-0.607379791,-1.090054619,-0.917505017,-0.798832479,-0.533909882,-4.102804819,-2.263567382,-1.365386407,-7.444466926,-6.377249769,-5.182015274,1.785344666,-1.007318477,-2.631139585,-3.971013051,-2.142498206,-4.397804166,-3.45687937,-9.702305971,-0.971481502,-2.575135518,-2.296540271,0.362946492,-4.089167539,-6.421846732,-1.284860996,-1.995821231,-5.33858366,-3.458031532,-1.536732384,-0.427352814,-3.895110292,-2.958025675,-0.779032721
2021-05-11 03:20:00-02:00,-2.500917728,-2.100770696,-5.67977511,-2.973367939,0.281182978,-3.351669976,-4.145629163,-3.234189704,-2.517088985,-1.647608916,-4.959115099,1.137074128,-3.1733548,-3.574586273,-0.913864035,-2.127144533,-0.341179348,-2.404975314,-2.414704391,-0.48911513,-2.479420362,-0.207067283,-1.059337104,-3.385192653,-5.227526487,-0.259599193,-0.266861548,-6.583136366,-2.175484149,-1.99831519,-4.82238859,-1.51975325,-0.848060709,-1.212510469,-2.197773783,-3.961743894,0.319095746,-0.584382387,-2.716104397,-0.273449397,-2.184764213,-2.404677864,-3.219632802,-1.724803794,-1.158022444,-25.04246266,-0.57446005,-0.686167709,-3.035088485,-4.411807074,-4.902077817,-2.668324543,-0.816641417,-1.111281981,-3.801654018,-9.870971069,-5.728040907,-2.051654312,-1.149631003,-1.19750601,-0.679449734,-0.913312627,-0.530418558,-0.782362311,-0.763620707,-0.644986325,-0.149256341,-3.79513159,-2.340490459,-1.288177158,-7.752330937,-6.146537773,-5.567203003,1.939248055,-0.853548636,-2.323485434,-3.663397056,-2.142574518,-4.167073092,-3.149148906,-9.779000111,-0.971443346,-2.421556458,-2.296616583,0.51675449,-3.166090616,-6.268115047,-1.130919452,-1.688357861,-4.876987964,-2.919264743,-1.305982232,-0.427562674,-4.125822288,-2.804122287,-0.779223502
2021-05-11 03:25:00-02:00,-2.500860494,-2.023694994,-5.371949256,-2.896215924,0.973566983,-3.583011551,-4.453397783,-3.080000143,-2.132397288,-1.493762762,-4.728746509,0.983266131,-2.327220032,-3.266932122,-0.760094194,-1.819375913,-0.418178737,-2.327975924,-2.414704391,-0.719865283,-2.171346491,-0.283856813,0.478895497,-3.23174714,-5.073794802,-0.028829963,-0.343803703,-4.737173302,-1.944829387,-1.998238877,-4.745484591,-1.28886955,-0.848213334,-1.289433546,-1.890367647,-3.961514956,0.242172669,-0.584077137,-2.716104397,-0.119641399,-2.415476209,-2.558485862,-3.219632802,-1.878878885,-1.234869208,-24.35095625,-0.497575129,-0.147820639,-2.881242331,-4.027210767,-4.902402145,-2.745171307,-0.816755886,-1.034358904,-4.032232467,-10.02495077,-6.266407055,-2.051577999,-0.995708536,-1.274390931,-0.756258342,-0.83638955,-0.376534247,-0.55159308,-0.609736397,-0.491140171,-0.149199107,-3.641266358,-2.340490459,-1.134082989,-7.598694643,-6.223537162,-5.798449188,2.323977908,-0.776701872,-1.861985129,-3.048088753,-1.988804677,-4.090169093,-2.841418442,-10.31725179,-0.894482113,-2.344881397,-2.219769819,0.747523721,-3.012301697,-6.422056592,-1.053920062,-1.842432952,-4.5692575,-2.99597796,-1.306020388,-0.427715299,-4.048841977,-2.342545669,-0.779414284
2021-05-11 03:30:00-02:00,-2.346976184,-1.869696215,-5.217988633,-2.742140833,0.896720218,-2.891238047,-4.14576271,-2.541195198,-1.363090206,-1.186070455,-4.421435765,1.213997205,-2.404124031,-3.113124124,-0.760170506,-1.588530369,-0.110524586,-2.404822689,-2.18393516,-0.873730515,-1.401734159,0.023949964,1.632512713,-2.847532397,-4.073947427,0.125016191,-0.420745858,-3.506556696,-1.791097702,-1.690470257,-4.668561514,-0.82721662,-0.694519805,-1.058664315,-2.044557208,-2.884362941,0.319095746,-0.429944811,-2.177623781,0.111089675,-1.953861435,-2.173832321,-2.912016807,-1.802241981,-0.927100588,-22.96698952,-0.651459439,0.236680276,-2.881242331,-3.796479693,-4.748937554,-2.052787302,-0.739947277,-1.034358904,-3.878195532,-9.563526777,-5.804811359,-1.97457861,-0.764862993,-1.197429697,-0.602297719,-0.605620319,-0.530342245,-0.55159308,-0.686621318,-0.337294017,-0.072199717,-3.025843586,-2.340490459,-0.980065131,-7.137404197,-5.377478707,-4.798907063,2.939476992,-0.699855107,-1.862023285,-2.971241989,-1.911938834,-3.859399862,-2.533687978,-9.932407467,-0.894443957,-2.191264181,-2.065980899,0.593715723,-2.704647545,-6.191363674,-1.05384375,-1.84266189,-4.492296267,-2.995787179,-1.382962543,-0.350906691,-3.971880743,-2.265584436,-0.702681988
2021-05-11 03:35:00-02:00,-2.27001495,-1.56187036,-4.294797241,-2.357315589,1.050604528,-2.968676234,-3.992011946,-2.156236407,-0.747629278,-0.493762762,-4.49868317,1.060074739,-2.327181876,-3.113162281,-0.914073895,-1.588434979,-0.187447663,-2.250900222,-1.876242853,-0.796845594,-1.709025826,0.408679817,2.478437621,-2.84791396,-4.381773282,0.278862345,-0.266937861,-2.968228704,-1.791212171,-1.459624714,-4.668561514,-0.365563689,-0.617768432,-1.135587392,-2.044881536,-2.191826311,0.165249592,-0.506562638,-1.946816394,0.111051519,-1.56915066,-1.943005855,-2.758246966,-1.725624154,-0.927024275,-20.58285109,-0.574593597,-0.0711265,-2.881242331,-3.642671695,-4.595472963,-1.668095605,-0.740061746,-1.265128135,-3.954927827,-9.179025861,-5.343234741,-2.051425374,-0.995555911,-0.812776157,-0.60218325,-0.83638955,-0.607227166,-0.705439234,-0.609679163,-0.491140171,-0.302892636,-2.564266968,-2.263567382,-1.13375866,-6.90690206,-5.685304561,-4.645499706,2.093418537,-0.930700651,-1.554369133,-2.663625993,-1.911976991,-3.628611553,-2.22599567,-9.316812992,-1.048251954,-2.268416195,-1.912172902,0.593753879,-2.550839548,-5.806824602,-1.053767437,-1.765967751,-3.953796572,-2.918673321,-1.306039466,-0.35102116,-3.356496128,-1.804007818,-0.549026616
2021-05-11 03:40:00-02:00,-2.269957716,-1.177121429,-3.910067388,-1.972509423,2.127527605,-2.584575959,-3.06906857,-1.694354539,-0.362937581,-0.262993532,-4.114373036,0.983037193,-1.404085874,-2.651661975,-0.760265897,-1.357551279,0.274128955,-1.943131602,-1.568550545,-0.719979751,-1.554740875,0.870332747,4.478208683,-2.848276444,-3.689580058,0.66347773,-0.420841249,-1.045304407,-1.945172794,-0.998029018,-4.43783044,-0.211603067,-0.387189982,-0.981741238,-1.660552324,-1.806981989,0.4729419,-0.506238309,-1.485258854,0.111013363,-1.107478651,-1.558314158,-2.758285122,-1.802833403,-0.773101809,-18.19861727,-0.497746832,0.544143646,-2.6504731,-3.642709852,-4.518931449,-1.9757116,-0.740176215,-1.111281981,-3.877813969,-8.871448023,-4.881658123,-2.051349061,-0.918556522,-0.966584154,-0.602068781,-0.682543396,-0.607189009,-0.705439234,-0.378909932,-0.414217094,-0.302816323,-2.256536504,-2.109721228,-0.748933416,-6.137938385,-4.993149494,-4.876669578,1.093513928,-0.853853886,-0.708253444,-2.509856152,-1.681264994,-2.474727243,-1.533726134,-8.778160672,-1.048213798,-2.191741134,-1.912211058,0.516868959,-2.320127551,-5.422304608,-0.976768048,-1.68929269,-3.569162109,-2.918482539,-1.536808697,-0.351135629,-2.125784132,-0.957815816,-0.47229432
