timestamp,AP 1,AP 2,AP 3,AP 4,AP 5,AP 6,AP 7,AP 8,AP 9,AP 11,AP 12,AP 13,AP 14,AP 15,AP 16,AP 17,AP 18,AP 19,AP 20,AP 21,AP 22,AP 23,AP 24,AP 25,AP 26,AP 27,AP 28,AP 29,AP 31,AP 32,AP 33,AP 34,AP 37,AP 38,AP 39,AP 41,AP 42,AP 43,AP 44,AP 45,AP 46,AP 47,AP 48,AP 49,AP 50,AP 52,AP 53,AP 55,AP 56,AP 57,AP 58,AP 60,AP 61,AP 63,AP 64,AP 65,AP 67,AP 68,AP 69,AP 70,AP 71,AP 73,AP 74,AP 75,AP 76,AP 77,AP 78,AP 89,AP 96,AP 99,AP 112,AP 113,AP 114,AP 116,AP 120,AP 121,AP 123,AP 139,AP 152,AP 153,AP 154,AP 159,AP 166,AP 168,AP 173,AP 178,AP 179,AP 180,AP 181,AP 182,AP 184,AP 186,AP 189,AP 190,AP 193,AP 194
2021-05-11 00:00:00,1.6023986339569092,1.7453027963638306,3.2353103160858154,1.11089026927948,0.23342014849185944,3.3041269779205322,1.9042695760726929,2.482887029647827,1.811299204826355,0.5021233558654785,2.9673843383789062,2.021462917327881,2.881197929382324,1.8856589794158936,1.4942690134048462,1.0526453256607056,1.1207014322280884,1.5629700422286987,1.3216664791107178,-0.2913541793823242,0.9999014735221863,1.816001534461975,1.5896281003952026,2.417532444000244,2.203181743621826,0.9060698747634888,-0.28402334451675415,2.9822824001312256,0.41309332847595215,1.9509520530700684,1.119693636894226,1.5982462167739868,0.24548915028572083,0.9397909045219421,1.414122462272644,2.4955341815948486,0.26665690541267395,-0.2015954703092575,1.9500701427459717,-0.07577978074550629,2.4031522274017334,1.5360002517700195,1.3657881021499634,1.2369931936264038,0.8272413015365601,3.313880205154419,0.7890158891677856,1.1940103769302368,1.6533522605895996,1.1602870225906372,3.1886003017425537,1.5337837934494019,1.2120327949523926,0.22381430864334106,2.451674699783325,3.1397342681884766,2.029924154281616,1.0620429515838623,0.46029070019721985,0.7426696419715881,0.7379984855651855,0.3630237579345703,0.48025065660476685,0.5602898597717285,0.5799404978752136,0.1644088625907898,0.7328765392303467,3.071366548538208,0.7261732816696167,0.5189421772956848,3.153275489807129,2.974642753601074,2.6383447647094727,1.4644578695297241,1.4734327793121338,1.1466331481933594,1.4421124458312988,1.1254851818084717,1.8593870401382446,2.5329926013946533,2.9661004543304443,0.17868471145629883,0.901625394821167,0.7830437421798706,-0.2665551006793976,1.614497423171997,2.2258152961730957,0.9443527460098267,0.45003896951675415,1.9503244161605835,1.7053864002227783,0.7303227782249451,0.4885948896408081,2.4438998699188232,1.6297417879104614,1.8433736562728882
2021-05-11 00:05:00,1.6513720750808716,1.736074447631836,3.2441861629486084,1.087519884109497,0.22558040916919708,3.322301149368286,1.9454820156097412,2.4338300228118896,1.6857355833053589,0.4889991581439972,2.9712493419647217,2.007441520690918,2.942383050918579,1.9132486581802368,1.448814868927002,1.2067700624465942,1.0413281917572021,1.5652269124984741,1.1330171823501587,-0.2942517399787903,1.0949077606201172,1.8405330181121826,1.5634456872940063,2.4130594730377197,2.2559053897857666,0.704180121421814,-0.29816436767578125,2.9531402587890625,0.382510781288147,1.9094270467758179,1.1110622882843018,1.462023377418518,0.16552768647670746,0.9037214517593384,1.2788819074630737,2.3263778686523438,0.2630216181278229,-0.2065383642911911,1.950445294380188,-0.07499533891677856,2.4587275981903076,1.546706199645996,1.3347065448760986,1.2229832410812378,0.8369941711425781,3.322733163833618,0.6951079964637756,1.2114262580871582,1.626910924911499,1.143510103225708,3.173396348953247,1.5036365985870361,1.0010626316070557,0.19704939424991608,2.449317693710327,3.1393983364105225,2.0376193523406982,1.0632050037384033,0.46977511048316956,0.7530760169029236,0.7557048797607422,0.3723282516002655,0.4637776017189026,0.5533133745193481,0.5460900068283081,0.15918919444084167,0.7331616878509521,3.0712249279022217,0.7245253920555115,0.5437540411949158,3.172440767288208,2.967865467071533,2.3807382583618164,1.3315658569335938,1.4604295492172241,1.1030454635620117,1.4651718139648438,1.1723121404647827,1.850529670715332,2.5308334827423096,2.9403152465820312,0.17118550837039948,0.9039185643196106,0.7835919857025146,-0.2950719892978668,1.585995078086853,2.236903190612793,0.9353350400924683,0.43224889039993286,1.9368000030517578,1.6748844385147095,0.7066763043403625,0.4961145222187042,2.310723304748535,1.6290323734283447,1.9230003356933594
2021-05-11 00:10:00,1.6576284170150757,1.730106234550476,3.2395544052124023,1.0458704233169556,0.21703337132930756,3.3563811779022217,1.9159108400344849,2.3680169582366943,1.6292041540145874,0.4343521296977997,2.9636144638061523,1.9959511756896973,2.95072078704834,2.0146021842956543,1.5878946781158447,1.2316226959228516,1.0852047204971313,1.558640718460083,1.0564512014389038,-0.30113187432289124,1.0865367650985718,1.807248830795288,1.6169977188110352,2.532599925994873,2.5232632160186768,0.6282241344451904,-0.305279940366745,3.004288911819458,0.50764000415802,1.8869301080703735,1.0974174737930298,1.3719316720962524,0.1837858110666275,1.0264586210250854,1.2386938333511353,2.245671033859253,0.2657063901424408,-0.2004581093788147,1.9170854091644287,0.10855276882648468,2.644972085952759,1.5317633152008057,1.3068859577178955,1.1712661981582642,0.7794790267944336,3.3134937286376953,0.5570306777954102,1.1724891662597656,1.7479933500289917,1.2746033668518066,3.206453561782837,1.4512144327163696,0.9611238241195679,0.17055772244930267,2.424888849258423,3.1051037311553955,2.128354787826538,1.0216599702835083,0.45582517981529236,0.694039523601532,0.7418035268783569,0.3602184057235718,0.42120668292045593,0.5434667468070984,0.49164074659347534,0.14553840458393097,0.68824702501297,3.0633013248443604,0.8600544333457947,0.4487839937210083,3.0829596519470215,2.9026660919189453,2.370663642883301,1.4066436290740967,1.5972994565963745,1.024930715560913,1.4315935373306274,1.1591713428497314,1.8630053997039795,2.4951744079589844,2.9824588298797607,0.16137684881687164,0.8774377703666687,0.9124860167503357,-0.30579042434692383,1.6768854856491089,2.2184762954711914,0.9132819771766663,0.4020700454711914,1.9038909673690796,1.63942289352417,0.6957132816314697,0.21413710713386536,2.2706756591796875,1.6081891059875488,1.8327473402023315
2021-05-11 00:15:00,1.7022130489349365,1.7462331056594849,3.2475857734680176,1.0693330764770508,0.3875276744365692,3.3603758811950684,1.9017688035964966,2.343944787979126,1.6488547325134277,0.42627739906311035,3.0418200492858887,1.9936422109603882,2.9825832843780518,2.0464296340942383,1.5876538753509521,1.2477699518203735,1.0357778072357178,1.5670251846313477,1.0468019247055054,-0.3021509349346161,1.1002017259597778,1.9422968626022339,1.6180287599563599,2.404205083847046,2.6354362964630127,0.6425027847290039,-0.3062882721424103,3.0693047046661377,0.5199645757675171,1.7461260557174683,1.1066933870315552,1.3608863353729248,0.09765235334634781,1.0553491115570068,1.0805442333221436,2.25530743598938,0.25846800208091736,-0.21197792887687683,1.9270633459091187,0.17473900318145752,2.6503443717956543,1.5471142530441284,1.3054404258728027,1.143068790435791,0.7861693501472473,3.304811716079712,0.52650386095047,1.1850481033325195,1.7980918884277344,1.3346667289733887,3.2005772590637207,1.44660222530365,0.9705598950386047,0.1846231073141098,2.4127321243286133,3.095740795135498,2.0393295288085938,0.9990779161453247,0.4554120898246765,0.4895036220550537,0.740477979183197,0.353296160697937,0.3994280695915222,0.5284780859947205,0.4711965322494507,0.13310788571834564,0.6828569769859314,3.005889415740967,0.7702376842498779,0.4297488331794739,2.9689388275146484,2.770056962966919,2.2914719581604004,1.3274739980697632,1.6019036769866943,1.0178498029708862,1.4217032194137573,1.1548044681549072,1.8996502161026,2.5274314880371094,3.024074077606201,0.14678515493869781,0.8684762716293335,0.7979326248168945,-0.29412543773651123,1.743444561958313,2.2377824783325195,0.9562169909477234,0.5405209064483643,2.031202554702759,1.7986600399017334,0.6875839829444885,0.38742563128471375,2.272552728652954,1.4767720699310303,1.8482710123062134
2021-05-11 00:20:00,1.7370673418045044,1.7006947994232178,3.2103991508483887,1.074686050415039,0.4286896884441376,3.3246254920959473,1.8713798522949219,2.3304336071014404,1.6187313795089722,0.41191309690475464,3.052220344543457,1.951737403869629,2.9633312225341797,2.0293703079223633,1.5154335498809814,1.2019191980361938,1.0162477493286133,1.5620490312576294,0.9920700788497925,-0.29363182187080383,1.0823326110839844,1.8285235166549683,1.6125221252441406,2.381420612335205,2.6773359775543213,0.5953577160835266,-0.3052104115486145,3.06276798248291,0.48116767406463623,1.6207221746444702,1.086315393447876,1.3110147714614868,0.07811303436756134,1.0743770599365234,1.0000007152557373,2.238313913345337,0.24268338084220886,-0.2239965796470642,1.9266726970672607,0.17776155471801758,2.67028546333313,1.5321491956710815,1.2646962404251099,1.1321574449539185,0.7466561198234558,3.3129985332489014,0.5188504457473755,1.1708868741989136,1.7997726202011108,1.3669517040252686,3.191321849822998,1.4018707275390625,0.9468824863433838,0.1379764825105667,2.250793933868408,3.081342935562134,2.1696979999542236,1.0195761919021606,0.4615263044834137,0.4480450451374054,0.74628746509552,0.21027202904224396,0.37092795968055725,0.49643996357917786,0.426330029964447,0.12457017600536346,0.6919782757759094,2.9086034297943115,0.7922857403755188,0.4256863594055176,3.0357370376586914,2.764918804168701,2.3015263080596924,1.3305336236953735,1.3664630651474,1.0184775590896606,1.4345035552978516,1.1467045545578003,1.872843623161316,2.526785135269165,3.019164562225342,0.13522934913635254,0.870657742023468,0.9375982880592346,-0.2944777309894562,1.8709629774093628,2.2118592262268066,0.9479596018791199,0.4295218586921692,1.939969539642334,1.8085057735443115,0.6622344851493835,0.4320518970489502,2.23626971244812,1.3978745937347412,2.0258328914642334
2021-05-11 00:25:00,1.7566721439361572,1.650239109992981,3.123723268508911,1.0310149192810059,0.44001662731170654,3.330380916595459,1.867555856704712,2.1621484756469727,1.75361967086792,0.4201061427593231,3.0750436782836914,1.896104097366333,2.929619312286377,2.0252437591552734,1.6666969060897827,1.18559730052948,0.9913889169692993,1.551234245300293,0.9644525647163391,-0.2875500023365021,0.9750499725341797,1.9855403900146484,1.612566351890564,2.427534818649292,2.559995651245117,0.5416998863220215,-0.3032900094985962,3.0437684059143066,0.4974122941493988,1.543548583984375,1.0716793537139893,1.4977110624313354,0.08188866078853607,1.109039545059204,0.8859269022941589,2.1838274002075195,0.227979838848114,-0.22691020369529724,1.8998839855194092,0.1411583125591278,2.6214518547058105,1.5395056009292603,1.2694848775863647,1.1570332050323486,0.663036584854126,3.2587807178497314,0.46632423996925354,1.1390273571014404,1.817349910736084,1.4087834358215332,3.1993327140808105,1.420479655265808,0.9464184641838074,0.13946864008903503,2.2598044872283936,3.1041576862335205,2.2369673252105713,1.0209672451019287,0.339117169380188,0.39392539858818054,0.5735068321228027,0.18542194366455078,0.3755916357040405,0.5173788666725159,0.43583327531814575,0.13768023252487183,0.5282328724861145,2.9310622215270996,0.8490456342697144,0.3951318860054016,3.067962646484375,2.5668725967407227,2.4884700775146484,1.4042506217956543,1.3283064365386963,1.022178053855896,1.5016796588897705,1.3387752771377563,1.9089787006378174,2.5579521656036377,3.0574769973754883,0.155424565076828,0.9071172475814819,0.9739033579826355,-0.3084970712661743,1.922715187072754,2.239107847213745,0.9881188273429871,0.44732481241226196,2.0198633670806885,1.909755825996399,0.6892387866973877,0.43804672360420227,2.228919744491577,1.4096781015396118,1.8875222206115723
2021-05-11 00:30:00,1.7567322254180908,1.633257508277893,3.1723079681396484,1.049081802368164,0.44737938046455383,3.3113009929656982,1.85577392578125,2.157447099685669,1.612182378768921,0.36379292607307434,3.1041183471679688,1.8269611597061157,2.9286904335021973,2.038865566253662,1.7305749654769897,1.215773105621338,0.9189020395278931,1.5599312782287598,0.9430279731750488,-0.3000572919845581,0.9409308433532715,2.03157639503479,1.5961581468582153,2.2901790142059326,2.5614473819732666,0.4986644387245178,-0.3179492950439453,3.002408266067505,0.5316487550735474,1.5134027004241943,1.0966167449951172,1.5197781324386597,0.053971994668245316,1.1530348062515259,0.7514619827270508,2.1402804851531982,0.21166732907295227,-0.2424190640449524,1.868139624595642,0.14055141806602478,2.625025749206543,1.560586929321289,1.2841826677322388,1.1965833902359009,0.6267939805984497,3.1863648891448975,0.38944125175476074,1.1217291355133057,1.870808482170105,1.4485435485839844,3.226388931274414,1.4313396215438843,0.9461771249771118,0.12349843978881836,2.076465368270874,3.111767053604126,2.1555020809173584,0.8091138601303101,0.31585660576820374,0.33993709087371826,0.5518434047698975,0.16220548748970032,0.3679119944572449,0.5020931959152222,0.2815008759498596,0.14527806639671326,0.5026995539665222,2.9502832889556885,0.847851037979126,0.4205470383167267,3.166142225265503,2.6235291957855225,2.615163803100586,1.4536370038986206,1.3527545928955078,0.9854886531829834,1.5194374322891235,1.356965184211731,1.906193733215332,2.4481089115142822,3.0781984329223633,0.15337051451206207,0.9345816969871521,0.9916322827339172,-0.31930363178253174,1.887637972831726,2.253121852874756,0.9944406151771545,0.46434876322746277,2.0455925464630127,1.9839444160461426,0.7061092257499695,0.17360426485538483,2.2507269382476807,1.4048593044281006,1.8777343034744263
2021-05-11 00:35:00,1.7991373538970947,1.660260796546936,3.183194875717163,1.072493314743042,0.6217008233070374,3.2919790744781494,1.8415988683700562,2.167865037918091,1.6180325746536255,0.3661109209060669,3.057396173477173,1.6827789545059204,2.892629384994507,2.0119223594665527,1.7554678916931152,1.2188681364059448,0.8866841793060303,1.5753289461135864,0.9409433007240295,-0.3068600296974182,0.8869577646255493,2.059069871902466,1.58913254737854,2.2858338356018066,2.538266897201538,0.4912317097187042,-0.3313940465450287,3.0122764110565186,0.5505724549293518,1.520270824432373,1.113613247871399,1.5559344291687012,0.0314214862883091,1.1931931972503662,0.6599972248077393,2.1608328819274902,0.21850743889808655,-0.2393071949481964,1.8954343795776367,0.16870461404323578,2.607950210571289,1.6078115701675415,1.2768282890319824,1.234334945678711,0.6485764980316162,3.1701114177703857,0.44349226355552673,1.1302636861801147,1.9003803730010986,1.4942762851715088,3.2402477264404297,1.4259108304977417,0.9560737609863281,0.11855807900428772,1.9748618602752686,3.1058826446533203,2.1078882217407227,0.7360588908195496,0.2969541549682617,0.2944599688053131,0.48089852929115295,0.1404297947883606,0.3489554822444916,0.48893848061561584,0.23982766270637512,0.1257946491241455,0.4561632573604584,2.940678596496582,0.7979318499565125,0.4526841342449188,3.1891307830810547,2.6754560470581055,2.6264727115631104,1.4278886318206787,1.326040267944336,0.999328076839447,1.5365384817123413,1.378509759902954,1.9301784038543701,2.4449281692504883,3.0943191051483154,0.12057346105575562,0.906852662563324,0.8266852498054504,-0.3136417865753174,1.9017664194107056,2.2553205490112305,1.0199288129806519,0.47880974411964417,2.0417063236236572,2.045905828475952,0.7171993255615234,0.13206905126571655,2.2719173431396484,1.4203548431396484,1.9353035688400269
2021-05-11 00:40:00,1.9822864532470703,1.6489888429641724,3.191080093383789,1.1012852191925049,0.6478999257087708,3.266075849533081,1.83719003200531,2.1676223278045654,1.6472982168197632,0.368413507938385,3.049870491027832,1.5210274457931519,2.9507665634155273,2.1284899711608887,1.7465672492980957,1.2190709114074707,0.9015016555786133,1.7349263429641724,1.1394071578979492,-0.28917205333709717,0.8257008790969849,1.9484307765960693,1.6815143823623657,2.2650012969970703,2.492418050765991,0.4874059557914734,-0.31880274415016174,3.0476880073547363,0.549465000629425,1.4997280836105347,1.1071475744247437,1.5787569284439087,0.02509080246090889,1.2137455940246582,0.7675535082817078,2.3283045291900635,0.22150187194347382,-0.24230057001113892,1.9130282402038574,0.15286241471767426,2.240419387817383,1.7802472114562988,1.266183853149414,1.2581905126571655,0.6469444632530212,3.1691172122955322,0.4968297779560089,1.1105237007141113,1.9225788116455078,1.4698272943496704,3.248975992202759,1.4119559526443481,0.9659675359725952,0.08472530543804169,1.9093636274337769,3.0877535343170166,2.0594558715820312,0.7378738522529602,0.2811153829097748,0.296624094247818,0.44047027826309204,0.12202802300453186,0.3195142447948456,0.4753594696521759,0.2189917117357254,0.10220330953598022,0.40336790680885315,2.9180877208709717,0.7361674904823303,0.45802783966064453,3.1529624462127686,2.7665672302246094,2.4896740913391113,1.627102017402649,1.2921475172042847,1.0143077373504639,1.6042370796203613,1.4373350143432617,1.8557848930358887,2.438872814178467,3.066016674041748,0.12323270738124847,0.9230504035949707,0.7694336175918579,-0.33595213294029236,1.904831051826477,2.2703075408935547,1.0486780405044556,0.46701693534851074,2.0554661750793457,2.040548324584961,0.7088363170623779,0.1359754502773285,2.256770372390747,1.4070197343826294,1.9374531507492065
2021-05-11 00:45:00,1.9784187078475952,1.6279765367507935,3.1904237270355225,1.0791254043579102,0.440971702337265,3.241992235183716,1.9842640161514282,2.1021125316619873,1.6454893350601196,0.35588517785072327,3.0290768146514893,1.4907848834991455,2.8669495582580566,2.1099493503570557,1.7462495565414429,1.2139146327972412,0.6997381448745728,1.7403724193572998,1.1352864503860474,-0.2790532410144806,0.7774396538734436,1.9445221424102783,1.6115120649337769,2.2385621070861816,2.55959153175354,0.4855298697948456,-0.2922488749027252,2.9847540855407715,0.5421081781387329,1.5334233045578003,1.1523932218551636,1.619239091873169,0.01510077714920044,1.2331862449645996,0.9491963386535645,2.305565357208252,0.2035670131444931,-0.22938770055770874,1.8608120679855347,0.14174409210681915,2.0922794342041016,1.7322006225585938,1.2531806230545044,1.4681593179702759,0.5759977102279663,3.1815836429595947,0.5098176002502441,1.0922479629516602,1.9046268463134766,1.4696546792984009,3.243342399597168,1.7576117515563965,0.9836863875389099,0.20944389700889587,2.0648012161254883,3.134996175765991,2.1812596321105957,0.721813440322876,0.2635994255542755,0.30265551805496216,0.5439403653144836,0.11323754489421844,0.30880001187324524,0.580155074596405,0.20003220438957214,0.062328897416591644,0.35438430309295654,2.972909927368164,0.8796744346618652,0.432213693857193,3.158212900161743,2.7984721660614014,2.5500235557556152,1.612563133239746,1.2620495557785034,0.9918010830879211,1.6205103397369385,1.4604134559631348,1.7793115377426147,2.3755016326904297,3.109640121459961,0.11756213009357452,0.9208731651306152,0.7012896537780762,-0.3549158573150635,1.8701351881027222,2.2713942527770996,1.014640212059021,0.4512293338775635,2.0233724117279053,1.9946892261505127,0.6664971709251404,0.1247793436050415,2.1861636638641357,1.422730803489685,1.9274134635925293
