Timesteps,AP 1,AP 2,AP 3,AP 4,AP 5,AP 6,AP 7,AP 8,AP 9,AP 11,AP 12,AP 13,AP 14,AP 15,AP 16,AP 17,AP 18,AP 19,AP 20,AP 21,AP 22,AP 23,AP 24,AP 25,AP 26,AP 27,AP 28,AP 29,AP 31,AP 32,AP 33,AP 34,AP 37,AP 38,AP 39,AP 41,AP 42,AP 43,AP 44,AP 45,AP 46,AP 47,AP 48,AP 49,AP 50,AP 52,AP 53,AP 55,AP 56,AP 57,AP 58,AP 60,AP 61,AP 63,AP 64,AP 65,AP 67,AP 68,AP 69,AP 70,AP 71,AP 73,AP 74,AP 75,AP 76,AP 77,AP 78,AP 89,AP 96,AP 99,AP 112,AP 113,AP 114,AP 116,AP 120,AP 121,AP 123,AP 139,AP 152,AP 153,AP 154,AP 159,AP 166,AP 168,AP 173,AP 178,AP 179,AP 180,AP 181,AP 182,AP 184,AP 186,AP 189,AP 190,AP 193,AP 194
2021-05-11 03:45:00-02:00,-1.12517368,-0.63095232,-1.360197119,-0.088733476,1.973204498,0.861375659,-2.175448302,-0.768225113,0.964672309,0.45194084,-4.263144403,2.322284751,0.05577371,-1.608449979,-0.822231709,-0.721562268,1.607309663,-0.471195552,2.482292709,-0.123100936,-1.772021858,1.36701315,9.137282249,-1.908983099,-3.228098831,0.761940031,-0.06022617,5.711735429,-0.606516658,-0.529450721,-4.244206356,0.431082373,-0.305630916,-0.719550304,-0.236311634,1.920524879,0.184613908,-0.040407265,-0.662075093,-0.327631326,-1.495318242,-1.035630245,-2.048959725,-1.405931694,-0.160521681,-9.182458083,0.5936184,0.451099538,-1.184546666,-2.370502892,-3.251665729,-2.124845452,-0.266523132,-0.486262903,-2.001573889,-4.877591185,-2.07268758,-1.170835478,-1.107353835,-0.472727316,-0.278350833,-0.370615741,-0.904064009,0.2720104,0.664130361,0.078552289,0.10309027,-0.282253843,-1.327002211,-1.153962415,-3.100144582,-2.794603249,-4.119076477,1.167327267,-0.268021316,-0.525332198,-1.750584174,-0.893776441,-0.340436187,-0.19207473,-5.870479811,-0.832974176,-0.099250292,-0.405190301,-0.110363184,0.124011643,-2.819130005,-0.42205193,-1.143276206,1.235802024,-0.799911874,0.091739838,-0.21913395,-0.898677905,1.656824752,-0.83937689
2021-05-11 03:50:00-02:00,-0.355904755,0.215277839,0.793839816,0.988265913,2.665474034,0.784051941,-0.021335054,0.154870888,2.580133237,1.298094686,-3.648122273,3.322380142,1.59412078,-0.76212443,0.024055684,0.278628513,3.068886281,0.45199584,2.790099485,0.569206756,-1.46411969,2.674648224,10.98345517,-1.678328337,-1.689732684,1.608132034,-0.06022617,8.557870197,0.085962737,0.547548669,-3.47493743,1.50800545,-0.459572461,-0.10405122,-0.005695028,3.151389501,0.415421295,0.113515201,0.645693527,0.210868369,-1.033837015,0.041330988,-1.202882192,-1.098353855,0.070362019,-3.951955946,0.824349474,1.066407841,-0.415392209,-1.678233356,-2.713757456,-2.201730373,-0.189676368,-0.178608751,-0.693805269,-2.95453334,-0.765071584,-0.863028701,-0.953431369,-0.087997463,0.029455944,0.090922721,-0.750217855,1.272029478,1.43336113,0.001667369,0.257089049,0.640937549,-0.096194824,-0.999887323,-1.561797512,-0.409854317,-2.811937435,2.782730961,0.424324533,0.243936727,-0.98120078,-0.432199823,0.736620437,1.346501277,-3.639500721,-0.909859097,0.669942321,0.210232471,0.04348297,1.354895342,-1.588322617,-0.42205193,-0.681775901,4.389838959,-0.26129771,0.707124453,-0.142210873,-0.206141275,3.118458604,-0.60891291
2021-05-11 03:55:00-02:00,0.951825709,1.369200305,4.178645982,2.2190733,2.896205108,1.168228528,3.517450813,0.924101657,4.58020955,1.990402378,-3.18700353,4.014764147,3.055544773,0.007297121,0.178054463,0.278819295,4.838155206,0.91364877,5.251752416,0.72305291,-1.156198445,3.44380268,13.44503179,-0.986135114,-0.15132838,2.454324036,-0.06022617,13.25017789,0.470768903,2.08608652,-0.936475892,3.277236219,-0.151956466,0.049928481,1.378786809,6.382215966,0.415459452,0.190514591,2.722692916,0.364752679,-0.187759481,1.425984529,-0.81834312,-0.560006785,0.685861103,5.124661881,1.132041782,0.75863922,-0.184699291,-0.98596382,-2.483522414,-1.893999909,-0.112829603,0.1290454,0.38319412,-0.492994878,2.542544411,-0.016760386,-0.645662749,1.06596316,0.10649349,0.321691952,-0.596371702,2.11822148,2.356438053,0.61709014,0.718780136,1.717975095,1.903843332,-0.538119924,1.51506833,2.051817691,1.341355452,5.782769117,0.655150998,1.244032118,0.403586308,0.10631895,2.198273367,2.115827437,-1.562425019,-0.832897864,2.131442627,0.979501396,0.120406047,3.816586429,0.104023231,-0.268205777,0.010493635,9.543894973,0.354239531,1.245585992,0.011635281,0.255626125,4.426246303,-0.532295083
2021-05-11 04:00:00-02:00,2.028786942,2.75391108,6.101913687,3.296053612,2.050013106,2.475501117,7.133178835,2.61640935,6.041805245,3.144248532,-2.879711864,4.553301998,5.132391537,-0.377108404,0.408976319,0.432875308,6.145942905,2.144513392,6.328789962,1.415360603,-0.617488891,5.520687601,13.36814687,-0.60161512,0.925613775,3.377439115,0.016696907,14.2500825,1.0863443,3.39385514,4.140447185,3.892620835,0.771101379,0.511619568,2.609441571,8.68994643,0.184728377,0.190609982,5.030461537,0.826329297,0.504529133,2.887561147,-0.433804048,0.286032592,1.99366788,9.278183706,1.901310707,1.989332138,-0.107833448,-0.293675206,-2.022479984,-1.817038676,-0.189828993,0.282853398,2.998655048,1.814697429,8.388621944,1.367969467,-0.414817205,3.219923782,0.414300266,0.86015349,-0.519448625,3.502875021,3.43336113,1.617128297,2.642009684,2.487301255,3.36541995,-0.076352525,3.976511401,3.66737401,2.802302491,6.244307578,0.501381157,1.782646282,1.480700166,0.644856801,3.506080144,2.962057596,2.129997142,-0.5251674,6.208327547,2.748770322,0.04348297,6.124431362,0.79636908,0.424120994,1.241224709,17.15950853,1.585161386,2.091758916,-0.065287796,2.332778139,6.503245692,-0.532600334
2021-05-11 04:05:00-02:00,4.567286637,4.446333242,9.640546929,4.680745309,2.28074418,3.013638327,10.82579178,4.61640935,8.657228017,4.144248532,-2.264727889,5.630301387,7.516949687,0.700043611,0.947628639,1.356181169,8.299960762,3.606109088,8.0981352,2.261514449,0.536624357,7.366841447,13.90664657,0.090597182,2.387247628,3.839015733,-0.06022617,16.63456434,1.701957853,4.855469914,9.602023803,5.50800545,1.771101379,0.819483579,4.917038488,10.92073474,0.338612687,0.421493681,6.568999388,1.134059761,1.73533652,4.041445457,0.56611964,1.747456585,2.532243887,14.66243661,2.901348864,2.604640441,0.122897626,0.475555563,-0.407572322,-0.586231289,0.271633156,1.282815241,5.306423669,5.430082045,11.85006502,2.291160859,0.200643723,5.143115174,0.491337812,1.629384259,-0.211756317,5.810605485,3.587207284,2.92485876,4.411393079,3.487377568,3.596227337,0.231568721,6.437897238,6.052199254,4.340153529,8.013519269,0.886072854,3.013568138,2.480890948,1.337221727,5.352348459,3.192903139,5.745496226,-0.217436936,8.669827852,4.133385706,-0.110363184,7.124583987,3.719484159,0.962620689,1.856571168,25.23664146,2.277621704,2.630258611,0.165481435,3.333007077,8.580245082,-0.456001585
2021-05-11 04:10:00-02:00,5.951940178,5.369524633,11.4868534,5.603898545,2.511475255,3.474890616,11.74913579,6.308717042,10.11880463,5.68271007,-1.342051607,6.014993084,8.824603839,1.007964856,0.947857577,1.510256261,8.992459236,4.606128166,9.021326592,2.72305291,1.459968374,7.597610678,13.13745395,0.705867328,3.156611944,4.300592351,0.016696907,18.40371879,1.779148024,6.086315457,12.60210012,5.738774681,1.848024456,0.742751283,5.30157756,12.45921536,0.338650843,0.498531227,7.492152623,1.364867148,2.42766329,4.88763746,1.104523944,2.208880577,3.147742971,16.8928052,2.978310097,2.373794898,0.276724702,0.398632487,0.130412263,0.490729944,0.502326074,2.052007854,6.84496152,7.660813119,11.46531608,2.445121482,0.431489266,5.835537336,0.645298435,1.86015349,0.019012914,7.195259026,3.125668823,3.694127686,4.334622627,4.410530803,2.673188571,0.616413043,7.437744612,6.590908808,4.493465495,7.321192499,0.501533782,3.32141307,3.019543268,1.337259884,7.198616774,3.577613915,9.284072234,-0.44816801,8.900558927,4.364116781,-0.033440107,7.893948303,5.642599238,1.039581922,1.241148397,28.77529378,2.200851252,2.937989075,0.088558358,5.102466784,8.657244471,-0.225575761
2021-05-11 04:15:00-02:00,7.182766643,6.215792949,13.71779433,6.296282549,2.588360176,5.166912136,11.98017212,7.61640935,11.65730433,6.605786994,-0.803914397,6.168915551,9.978469071,1.85434764,1.178836667,2.433562121,10.14649617,5.529205089,9.867594907,2.953822141,2.152543161,7.597610678,13.67595365,1.321099319,3.618322109,4.916015123,0.016696907,20.2498154,1.933242194,7.240237924,14.2945032,6.661851604,2.309562918,1.204480526,6.301520326,13.99771505,0.338689,0.575568773,8.64607509,1.364905304,3.119990061,5.426137154,1.566005171,2.67030457,3.455549748,20.04623163,3.05527133,2.296795508,0.892109317,1.167863256,0.437665773,0.79844133,0.886865146,1.667354313,7.614268601,9.583832808,13.77287484,2.368312874,0.431565578,6.374113343,1.030028288,1.783230413,0.172859068,7.349143336,2.587207284,4.694165842,4.180929098,4.641376347,3.288611342,1.232026596,7.668380296,7.821945133,5.569930696,7.551923573,0.578514093,4.244642619,4.25050328,1.414221117,8.121827244,3.42388223,10.20726363,-0.448129854,9.900520771,4.902540163,0.120406047,9.124812925,6.642656473,1.347312386,0.933417933,31.00623472,3.201003877,3.091873385,0.011635281,6.333464953,9.426551553,-0.225881011
2021-05-11 04:20:00-02:00,7.56745834,6.831292033,14.87181219,6.911743477,3.203706635,5.551279505,13.3650546,8.539467195,13.19578495,7.221171609,0.426568661,6.630511247,12.28623769,2.623788269,1.409777601,2.818387366,11.9928408,6.452282012,10.63694014,2.876899064,2.152810255,7.597610678,14.52214565,2.551715924,5.61851289,5.223745587,-0.214091402,23.94206586,2.933471132,7.932621929,14.44836843,7.431082373,2.771101379,1.358517462,7.378443403,15.61311874,0.49257331,0.729529395,10.18461294,1.826481922,3.966182063,6.041559926,2.71979409,2.593267024,3.455664217,22.66119653,3.593771025,2.373661351,1.892109317,1.706343872,1.514169131,1.259979792,1.117558064,2.205777695,8.691267991,12.19917927,14.46506807,2.753042727,1.047026506,6.91268935,1.337835065,2.090922721,0.326705221,7.6568738,3.2025919,4.848050152,4.719543262,5.410702507,3.365572575,1.693793996,9.206746444,8.976058381,6.107972516,7.551885417,0.732398403,5.321718321,4.7891556,1.875797735,9.968133715,4.423996699,11.97658979,-0.063476313,9.977424769,4.82557893,0.04348297,9.278735391,8.181194324,1.347350542,0.933379777,31.23715657,3.201137424,2.938065387,0.165481435,7.718309275,10.34972387,0.081544202
2021-05-11 04:25:00-02:00,8.182919268,7.139098809,15.71811866,6.988742867,3.588302941,6.166435183,14.673014,9.154832732,14.81116956,8.144248532,0.887763716,6.707491558,14.05565924,3.08553659,1.87144961,3.510904917,12.68533927,7.452282012,10.94474692,2.799975987,2.922327196,8.289937448,15.44526073,3.09010115,6.618703672,6.069937589,0.016658751,25.09587386,3.241373299,8.855756086,14.83294566,8.661851604,3.386485994,2.204862089,7.455442792,16.30542644,0.877226851,0.575816789,11.56930464,1.826520078,4.581700226,6.426213467,2.412063626,1.97776794,3.917317147,26.66075773,4.286116873,3.450546272,2.507493933,2.321766644,2.590672489,2.106133638,1.271327906,2.43650877,9.383651996,13.66069865,14.77262683,2.90700335,1.431718204,7.758976743,1.337949534,2.013999644,0.634397529,8.041527341,3.048745746,5.30962677,4.719695887,6.410797897,4.134841501,1.847869087,11.74511259,9.514767935,7.107495562,7.859539569,1.117051944,7.706486331,5.481654074,2.337374352,10.96828634,4.270265014,14.59206979,-0.063438157,10.43896323,4.594771543,-0.033440107,9.663446167,9.10434756,1.347388698,1.625630234,31.69884766,3.893559585,2.78425739,0.242385434,7.79546129,11.1190691,0.388969416
2021-05-11 04:30:00-02:00,8.567610965,8.062290201,17.41057898,7.373434564,4.665226018,6.627744706,15.13481956,9.462544118,15.19578495,8.298094686,0.81042092,7.169106332,15.51740756,4.162688605,2.640813926,3.972653239,13.45476082,8.683051243,10.71409216,3.49228368,3.307228753,8.136129451,17.75299119,3.628505454,6.772721529,6.685360361,0.093581828,27.86506647,4.087717927,9.394236703,16.37138812,8.815697758,3.848043534,2.128129794,8.455557261,16.69004182,0.723418853,0.729815568,12.26168864,2.288096696,5.043429469,7.041636239,3.488929469,2.208403624,4.378970078,30.35251216,4.132308876,3.373585038,2.969051472,3.167958647,3.12869523,2.644595176,1.655866978,2.590316768,10.076036,16.04533311,15.38785882,3.599425511,1.662563747,7.836052445,1.338064003,2.090922721,0.86516676,7.73387319,3.356438053,5.309664927,5.02754082,6.487797287,4.442571965,2.617328794,13.8988252,11.97649718,9.414691838,8.244078641,1.270917176,8.552792802,6.174152547,2.645104816,12.1992082,4.347302559,17.5921461,0.244292307,10.43896323,4.671656463,0.120406047,10.20202217,11.10442387,1.578196085,1.548649923,30.08359659,4.432135593,3.015064777,0.319270354,8.411074843,11.58072204,0.311741089
