Timesteps,AP 1,AP 2,AP 3,AP 4,AP 5,AP 6,AP 7,AP 8,AP 9,AP 11,AP 12,AP 13,AP 14,AP 15,AP 16,AP 17,AP 18,AP 19,AP 20,AP 21,AP 22,AP 23,AP 24,AP 25,AP 26,AP 27,AP 28,AP 29,AP 31,AP 32,AP 33,AP 34,AP 37,AP 38,AP 39,AP 41,AP 42,AP 43,AP 44,AP 45,AP 46,AP 47,AP 48,AP 49,AP 50,AP 52,AP 53,AP 55,AP 56,AP 57,AP 58,AP 60,AP 61,AP 63,AP 64,AP 65,AP 67,AP 68,AP 69,AP 70,AP 71,AP 73,AP 74,AP 75,AP 76,AP 77,AP 78,AP 89,AP 96,AP 99,AP 112,AP 113,AP 114,AP 116,AP 120,AP 121,AP 123,AP 139,AP 152,AP 153,AP 154,AP 159,AP 166,AP 168,AP 173,AP 178,AP 179,AP 180,AP 181,AP 182,AP 184,AP 186,AP 189,AP 190,AP 193,AP 194
2021-05-11 03:45:00-02:00,-0.83539575,-0.238915537,-1.390989244,-0.910276517,1.449490365,-0.32417837,-2.042130231,-0.409880333,0.652859122,-0.090527109,-2.757440038,3.318965154,-0.153666155,0.219102677,-0.676989798,0.009836541,2.685949773,-1.080837646,1.994693503,-0.338817511,-0.996476223,1.45017478,11.3252592,-1.25313374,-2.633089674,1.071005965,0.043387231,9.08055411,-0.395436072,0.840970524,-4.394255959,0.206456305,-1.81e-05,0.637001131,-0.744801408,2.510173078,1.171888786,-0.395394292,-0.208797468,0.355099138,0.043009749,-0.053163059,-0.418159969,-1.589539752,-0.190512523,-9.124708541,0.132385189,0.762702865,-1.034554297,-1.470834852,-2.416500894,-1.997212669,-0.689771759,-1.114563422,-1.722155391,-5.291949396,-4.378872714,-1.566764202,-0.898467236,-0.263764404,0.148255547,-0.297756308,-0.985852013,-0.051650315,0.268411497,-0.240338889,0.52990651,-2.53454322,-2.104818145,-0.560689368,-4.218219215,-2.090924983,-4.8731592,0.142773696,-0.562149063,0.065288986,-2.384531824,-0.903544451,-0.782114301,-1.264151958,-6.518488053,-0.773374054,-1.031427489,-1.509738531,0.047718318,-0.604658992,-3.305012178,-0.505041857,-1.222450504,-1.475526578,-1.616017643,-0.375789161,-0.49750315,-1.273811452,0.503322005,-0.477102013
2021-05-11 03:50:00-02:00,0.241679952,0.068948474,0.686048302,0.013067501,1.834029437,0.290767448,-1.118595432,0.821060601,2.114321271,1.140242122,-2.372786497,3.626390368,1.692564003,1.295968519,-0.292298101,0.8560667,3.916680848,-0.388529954,2.764115053,0.27650987,-0.919152505,2.527193248,14.47895273,-0.868442043,-2.402167818,1.686352424,-0.110516157,10.69582426,0.066102389,1.533468998,-4.316970397,0.745032312,0.076790482,2.021692828,0.255026889,4.894864775,1.479581094,-0.16443428,1.175856073,1.047444987,0.50466268,1.408547105,-0.187390739,-1.512731144,0.19421733,-5.201593461,0.824654725,0.993433939,0.04236878,-0.163066231,-1.878001199,-2.074173902,-0.61296315,-0.960774502,-1.106770776,-4.67646939,-2.840525644,-1.566764202,-0.89842908,0.274773447,-0.082437371,-0.220871388,-1.062813246,0.102233995,0.19148842,-0.394185043,0.453097902,-1.688580155,-0.950933835,-0.175825968,-2.064220436,-0.090619732,-3.411983223,1.681197078,-0.254533068,1.834634224,-0.615262898,0.250339859,0.371846322,-1.187228881,-5.210700355,-0.696412821,-0.723658869,-1.202008067,0.278487548,0.087725013,-2.766588796,-0.42811878,-1.068566194,-0.398450876,-1.538980097,0.085825613,-0.497617619,-0.504466214,1.349418617,-0.400407873
2021-05-11 03:55:00-02:00,1.703371039,1.069082021,3.532259383,2.013334595,1.603202972,0.828828345,0.035689519,1.12894369,3.652687419,1.832530736,-1.911190801,4.01071958,4.000313546,2.603603592,0.09235544,1.240758397,5.839719614,0.149931585,3.995075065,0.507221866,-0.072598018,4.45038464,16.63268442,-0.868384808,-1.248149961,2.070929653,0.120176761,13.92655533,0.527640851,2.764409932,-4.162780837,1.668204626,0.461291397,3.79099991,1.485662573,6.971864165,2.556504171,-0.164243498,1.868201921,1.662867758,2.197084841,1.716411116,0.889532338,-1.128230228,0.886620413,-0.047537448,1.440020262,1.531857322,0.657753395,1.60624085,-1.493347658,-1.843442827,-0.613077619,-0.576197274,-0.183693853,-1.676393078,1.08243681,-0.720610356,-0.590698616,1.274849759,0.609946634,0.086782764,-0.755159095,1.025349075,0.42225765,-0.16343489,1.145481907,-1.227213397,0.356796629,0.824383892,1.0129125,1.371262136,-0.950692777,3.373466614,-0.177686304,2.988594847,1.615544489,0.558070323,2.371941713,-0.418036268,-2.902912656,-0.388682357,1.045648213,0.490337782,0.278487548,2.01085917,-0.382011567,-0.42811878,-0.453143422,2.986317134,-1.154269322,0.23974808,-0.420828089,1.803340563,2.195534306,-0.400617733
2021-05-11 04:00:00-02:00,3.088139048,2.069177411,5.763028614,3.47514015,2.910857123,2.289966166,1.266916625,2.744519087,5.191053567,2.678665504,-1.141921876,4.395048793,5.538870475,3.142026975,0.707740055,2.086988556,8.993527612,1.611470046,5.226015999,1.661029864,0.466226006,6.065883724,17.40180072,-0.176019882,0.290406968,2.609353035,0.043158293,17.54192087,1.219948543,4.687601324,-3.623975892,2.745184937,1.153484621,6.021845453,3.716317335,8.971940478,3.710350325,0.066716514,3.099009308,2.201348375,2.889449768,3.101179126,1.581840031,-0.974498543,1.194389034,8.413962858,1.440020262,2.377973011,1.350061088,3.221701778,-0.801039966,-1.305019445,-0.613192088,0.269918416,2.277844609,2.092875848,5.313091572,0.894793338,0.024724156,3.044156841,1.994638331,0.7790523,-0.216735713,2.640771846,1.268411497,0.836526953,2.684019758,-0.458135253,2.433757862,1.36305529,4.628506975,3.602241226,3.049059207,8.142659227,0.129910613,4.604093931,4.769428799,1.558108479,4.448941102,0.581925575,0.789471348,0.072894261,3.276493756,2.798068246,0.278487548,4.472435788,1.310277047,-0.19734955,0.39304858,10.37108514,-0.692654548,1.393670546,-0.344038559,3.264993493,3.733957689,-0.477788826
2021-05-11 04:05:00-02:00,4.472907058,3.530792185,9.916874767,5.244618935,2.756972813,3.674161831,3.344335734,4.821613867,7.498669562,4.063280888,-0.757325569,4.317839544,9.154369559,3.603508202,0.861586209,2.702449484,10.76272022,3.149931585,6.918476317,2.507145554,0.620434644,7.527536655,15.70937856,0.439421968,2.05971405,3.455468725,-0.110821408,18.77263286,1.758410082,6.687734871,-3.008266948,4.052934479,1.999523998,10.17576792,5.87004902,11.35663217,7.479600172,0.297676526,4.791355157,3.355194529,3.658718693,4.409024059,1.966455415,-0.589997628,2.194465346,15.56759915,1.516943339,3.070242547,2.04236878,4.067931937,-0.339558738,-1.074288371,-0.53638348,0.731418721,4.123998455,3.554452466,7.620669411,2.356369956,0.563223851,4.967310077,2.84086849,0.702091067,0.090918439,4.871579233,2.268411497,0.990334951,2.68409607,0.08017366,3.89533448,1.824822689,7.244082372,6.44862401,5.125734268,8.219563225,1.206719221,5.450362246,6.846390032,1.558146636,6.141325107,1.274195111,3.251067044,0.226778571,4.73810853,6.259644864,0.355410625,5.472493022,3.002584739,0.033419681,0.623855967,16.83277623,0.692018071,2.086054551,-0.344153028,5.03435781,5.349304148,-0.324190688
2021-05-11 04:10:00-02:00,6.242309531,4.992426038,11.91687477,7.091001719,2.680030658,5.366068882,5.114062535,6.206381877,9.113977865,5.370973196,-0.065075111,5.779149067,11.15444587,4.680354966,1.09235544,3.317910412,11.99347038,3.688393123,8.764782788,2.507107398,1.697739284,8.37380497,16.70926409,1.747152432,4.136732518,4.224661338,0.196737353,21.23409501,2.219948543,7.149445036,-3.007961697,5.668357251,2.460947991,14.17584423,7.10072286,14.20286233,9.94117679,0.297867308,7.099085621,3.201348375,4.120352545,5.563022838,2.197224646,-0.667035173,3.117618582,24.33650559,2.209251031,3.147127468,3.350061088,6.06800825,0.121903411,-0.305095758,-0.459574872,0.500611334,5.354767686,5.939106007,8.774401096,2.202561958,0.255569699,6.275059619,3.610175572,0.778975987,0.090880283,6.487002005,1.42225765,2.067219872,2.837999458,1.46463642,3.818430481,2.286628245,10.55198454,9.833582801,6.279351484,10.06569799,1.668143214,7.604322869,8.538735881,2.942781098,7.602939881,1.581849263,6.251124279,-0.003952504,6.430473457,7.951990712,0.586179856,6.549473334,5.464123201,0.494958143,0.546971046,19.52525563,0.692056228,1.624592402,-0.421190574,6.188356589,6.810804453,-0.555169778
2021-05-11 04:15:00-02:00,7.473269543,6.607925122,13.99379784,8.01430758,3.680030658,6.519609786,6.037654568,6.668072964,11.03697848,6.601742427,1.242540884,5.086707828,14.2314071,5.218740192,1.707740055,3.779525186,13.455047,4.7653162,10.30339695,2.122472935,2.698159003,8.758534823,19.70914962,2.054882896,5.983077145,4.609238566,0.119699807,25.00328763,2.835333159,8.534213046,-2.315367833,6.283780023,2.76852583,15.94513224,7.792954239,16.04909249,10.78736879,0.451904243,9.099123777,3.124425298,5.043639328,6.178598235,3.043378492,-0.359457335,3.579233356,30.49014189,2.901558723,3.993243158,3.811599549,6.683469178,0.583365559,0.002558394,-0.305843187,0.423650101,7.047075378,8.400663546,10.31276724,2.202600114,0.40945401,7.19815562,3.610251884,1.086630139,0.013919049,7.717809392,1.883796112,1.836431563,2.991902847,2.079887488,4.356911098,3.36387565,13.85992486,11.2955219,8.663776087,10.75804384,1.821874899,8.604437338,10.0003125,3.788934945,8.679939271,2.043349568,8.866604285,-0.003914347,7.353626692,8.028971024,0.586179856,6.934088718,8.156430893,0.341111989,1.085489819,21.06390795,1.922863615,2.163130253,-0.421324121,7.419240288,7.810766297,-0.170783331
2021-05-11 04:20:00-02:00,8.242691094,7.300366361,15.60920154,8.860690364,3.833876812,7.596265769,6.961227522,7.514379435,11.80613293,6.986357812,2.704003033,5.932747205,15.7699068,6.218663879,2.323124671,4.164216883,13.60900762,5.842239277,11.61124188,2.353242166,3.467809492,8.912476368,19.401381,3.439536437,7.367921468,5.532277333,0.273431492,27.08011531,3.219948543,10.45740444,-2.161235507,6.899221872,2.845334438,16.48363193,8.408262542,16.81841865,11.01817618,0.529018101,11.02223886,3.047502221,5.428464572,6.332654248,4.427993877,0.025043581,4.194694284,36.64387357,3.209270109,3.685493616,4.503907242,6.991237798,2.121750785,0.310212545,-0.152111502,0.962073483,7.123998455,8.785221697,10.15884478,2.27954227,0.486415243,7.352020852,3.918020504,1.932745828,0.167727047,8.333232164,2.42225765,2.374893101,3.299633311,2.849003789,5.049256947,3.671911364,15.86023011,12.75740377,9.971334848,10.9889657,2.437145045,8.296859499,10.38494696,4.94276202,9.833861737,2.504830795,10.94362275,0.073046886,7.969125777,7.875201182,0.663102933,7.626358254,9.156411815,0.725727374,1.008643055,22.91019534,2.307517156,3.086283489,-0.190764749,7.573162755,9.81072814,0.136584648
2021-05-11 04:25:00-02:00,9.473651106,8.223576831,17.14770123,9.245534686,3.910799889,8.826729749,7.807820166,8.668378214,12.49836431,7.909434735,2.627003643,5.547979196,17.07763726,6.680164185,2.323124671,4.395062427,14.45531409,7.380738972,11.91908682,2.122492013,3.852787361,8.758706526,19.55520807,4.28572844,8.445016248,6.070700715,0.119451791,28.61850054,3.758410082,10.91903829,-2.391680409,7.514644644,2.614450738,17.56059316,9.254320998,17.04930235,12.01821434,0.452285806,12.79150778,2.739809913,6.428559963,7.17896072,5.351089878,-0.282763195,5.040924443,39.33576154,3.440058418,4.146955765,4.888522626,8.068237187,2.890943398,1.079405158,0.07854326,1.346650711,8.354767686,10.40049184,10.15871123,3.048792117,0.794145707,7.736655315,3.995019894,2.009630749,0.398458121,8.256347243,2.576103804,2.605662332,3.761171772,3.464273935,5.356968332,3.979908922,18.09119013,14.2961324,10.8173933,11.52756078,2.437049655,9.527743199,11.15417773,4.942742942,10.29541928,2.81244679,13.09750706,0.303854273,8.430778707,8.182950724,0.74002601,8.549416099,10.84868135,0.80265045,1.624103983,23.83340581,2.769093774,3.086359801,-0.267897686,8.111681528,10.3491706,0.28993477
2021-05-11 04:30:00-02:00,10.0892265,8.146768223,18.4554317,10.01499439,5.603107581,9.287943882,7.962124195,9.668530839,12.57523015,7.986357812,3.165407947,5.932403799,18.07761819,6.526318031,2.400047748,4.164369508,14.84002486,9.150046054,12.15000867,1.891722782,4.699265536,8.528013608,22.32440069,4.208843519,9.060553489,6.686047174,0.119337322,31.46459715,3.989179313,11.76526845,-1.775914231,8.206971414,2.922009499,18.02216978,9.254168372,18.1263399,12.63363711,0.452476587,15.02231517,3.124425298,7.582463351,7.64061365,6.197320037,0.024814643,5.348693063,44.48901628,3.593904572,4.300725606,5.04236878,9.299063653,3.275558783,1.848635927,0.232274945,2.038920247,8.970152301,11.70810784,10.31240476,3.587272734,1.024953094,7.736674393,4.225865437,2.317303979,0.936900582,8.717923861,3.037642266,2.836431563,3.838094849,4.310351469,5.12621818,4.057080015,18.4759009,15.14253427,10.97112499,10.68148325,2.590819496,10.37399244,11.76956235,5.711973711,11.21851528,2.889293555,14.78981476,0.303892429,8.277027944,8.106084882,0.663102933,8.395531789,12.38708565,0.725727374,1.701103372,23.37200089,2.76913193,2.855666883,-0.344973388,8.496335069,10.3491706,0.443265814
